year,province,name,sex,count,rank,total_count
2023,Adana,Alparslan,Erkek,223,1,13732
2023,Adana,Yusuf,Erkek,191,2,13732
2023,Adana,Miraç,Erkek,136,3,13732
2023,Adana,Aslan,Erkek,133,4,13732
2023,Adana,Ömer Asaf,Erkek,128,5,13732
2023,Adana,Eymen,Erkek,121,6,13732
2023,Adana,Ömer,Erkek,121,6,13732
2023,Adana,Göktuğ,Erkek,115,7,13732
2023,Adana,Kerem,Erkek,108,8,13732
2023,Adana,Atlas,Erkek,105,9,13732
2023,Adana,Aras,Erkek,103,10,13732
2023,Adana,Mustafa,Erkek,102,11,13732
2023,Adana,Miran,Erkek,100,12,13732
2023,Adana,Ali Asaf,Erkek,96,13,13732
2023,Adana,Muhammed,Erkek,90,14,13732
2023,Adana,İbrahim,Erkek,89,15,13732
2023,Adana,Mehmet,Erkek,88,16,13732
2023,Adana,Ahmet,Erkek,86,17,13732
2023,Adana,Muhammed Ali,Erkek,86,17,13732
2023,Adana,Ali,Erkek,84,18,13732
2023,Adana,Umut,Erkek,82,19,13732
2023,Adana,Poyraz,Erkek,79,20,13732
2023,Adana,Ayaz,Erkek,78,21,13732
2023,Adana,Metehan,Erkek,73,22,13732
2023,Adana,Çınar,Erkek,72,23,13732
2023,Adana,Kuzey,Erkek,70,24,13732
2023,Adana,Deniz,Erkek,69,25,13732
2023,Adana,Yiğit,Erkek,69,25,13732
2023,Adana,Emir,Erkek,67,26,13732
2023,Adana,Hamza,Erkek,66,27,13732
2023,Adana,Yağız,Erkek,64,28,13732
2023,Adana,Berat,Erkek,61,29,13732
2023,Adana,Yunus Emre,Erkek,61,29,13732
2023,Adana,Mert,Erkek,60,30,13732
2023,Adana,Aybars,Erkek,60,30,13732
2023,Adıyaman,Ömer Asaf,Erkek,69,1,4355
2023,Adıyaman,Yusuf,Erkek,61,2,4355
2023,Adıyaman,Ömer,Erkek,56,3,4355
2023,Adıyaman,Alparslan,Erkek,46,4,4355
2023,Adıyaman,Ali Asaf,Erkek,45,5,4355
2023,Adıyaman,Muhammed Ali,Erkek,45,5,4355
2023,Adıyaman,Umut,Erkek,45,5,4355
2023,Adıyaman,Muhammed,Erkek,43,6,4355
2023,Adıyaman,Ahmet,Erkek,39,7,4355
2023,Adıyaman,Miraç,Erkek,35,8,4355
2023,Adıyaman,Ali,Erkek,34,9,4355
2023,Adıyaman,Mustafa,Erkek,33,10,4355
2023,Adıyaman,Mehmet,Erkek,32,11,4355
2023,Adıyaman,Eymen,Erkek,31,12,4355
2023,Adıyaman,Kerem,Erkek,31,12,4355
2023,Adıyaman,Miran,Erkek,29,13,4355
2023,Adıyaman,Kerem Ali,Erkek,28,14,4355
2023,Adıyaman,Hamza,Erkek,27,15,4355
2023,Adıyaman,Yiğit,Erkek,26,16,4355
2023,Adıyaman,Aras,Erkek,24,17,4355
2023,Adıyaman,Poyraz,Erkek,24,17,4355
2023,Adıyaman,Burak,Erkek,23,18,4355
2023,Adıyaman,Mert,Erkek,22,19,4355
2023,Adıyaman,Metehan,Erkek,21,20,4355
2023,Adıyaman,Muhammed Yusuf,Erkek,21,20,4355
2023,Adıyaman,Çınar,Erkek,21,20,4355
2023,Adıyaman,Hüseyin,Erkek,20,21,4355
2023,Adıyaman,Mehmet Ali,Erkek,19,22,4355
2023,Adıyaman,İbrahim,Erkek,19,22,4355
2023,Adıyaman,Ayaz,Erkek,18,23,4355
2023,Adıyaman,Berat,Erkek,18,23,4355
2023,Adıyaman,Furkan,Erkek,18,23,4355
2023,Adıyaman,Yunus Emre,Erkek,17,24,4355
2023,Adıyaman,Abdullah,Erkek,16,25,4355
2023,Adıyaman,Osman,Erkek,16,25,4355
2023,Adıyaman,Muhammed Alparslan,Erkek,15,26,4355
2023,Adıyaman,Ramazan,Erkek,15,26,4355
2023,Adıyaman,Yiğit Ali,Erkek,15,26,4355
2023,Adıyaman,Baran,Erkek,14,27,4355
2023,Adıyaman,Yusuf Eymen,Erkek,14,27,4355
2023,Adıyaman,Hasan,Erkek,13,28,4355
2023,Adıyaman,Kaan,Erkek,13,28,4355
2023,Adıyaman,Muhammed Aras,Erkek,13,28,4355
2023,Adıyaman,Muhammed Asaf,Erkek,13,28,4355
2023,Adıyaman,İsmail,Erkek,13,28,4355
2023,Adıyaman,Asaf,Erkek,12,29,4355
2023,Adıyaman,Emirhan,Erkek,12,29,4355
2023,Adıyaman,Mahir,Erkek,12,29,4355
2023,Adıyaman,Muhammed Efe,Erkek,12,29,4355
2023,Adıyaman,Abdurrahman,Erkek,11,30,4355
2023,Adıyaman,Arda,Erkek,11,30,4355
2023,Adıyaman,Deniz,Erkek,11,30,4355
2023,Adıyaman,Fırat,Erkek,11,30,4355
2023,Adıyaman,Muhammed Enes,Erkek,11,30,4355
2023,Adıyaman,Muhammed Mustafa,Erkek,11,30,4355
2023,Adıyaman,Muhammed Miran,Erkek,11,30,4355
2023,Adıyaman,Muhammed Yiğit,Erkek,11,30,4355
2023,Adıyaman,Onur,Erkek,11,30,4355
2023,Adıyaman,Salih,Erkek,11,30,4355
2023,Adıyaman,Talha,Erkek,11,30,4355
2023,Adıyaman,Ömer Faruk,Erkek,11,30,4355
2023,Afyonkarahisar,Alparslan,Erkek,107,1,4212
2023,Afyonkarahisar,Göktuğ,Erkek,87,2,4212
2023,Afyonkarahisar,Metehan,Erkek,60,3,4212
2023,Afyonkarahisar,Mustafa,Erkek,44,4,4212
2023,Afyonkarahisar,Miraç,Erkek,41,5,4212
2023,Afyonkarahisar,Mehmet,Erkek,40,6,4212
2023,Afyonkarahisar,Yusuf,Erkek,40,6,4212
2023,Afyonkarahisar,Ahmet,Erkek,37,7,4212
2023,Afyonkarahisar,Alperen,Erkek,37,7,4212
2023,Afyonkarahisar,Kerem,Erkek,36,8,4212
2023,Afyonkarahisar,Yiğit,Erkek,34,9,4212
2023,Afyonkarahisar,Ömer Asaf,Erkek,33,10,4212
2023,Afyonkarahisar,Eymen,Erkek,30,11,4212
2023,Afyonkarahisar,Ömer,Erkek,29,12,4212
2023,Afyonkarahisar,İbrahim,Erkek,28,13,4212
2023,Afyonkarahisar,Aybars,Erkek,25,14,4212
2023,Afyonkarahisar,Ali,Erkek,24,15,4212
2023,Afyonkarahisar,Mert,Erkek,24,15,4212
2023,Afyonkarahisar,Aras,Erkek,21,16,4212
2023,Afyonkarahisar,Ramazan,Erkek,21,16,4212
2023,Afyonkarahisar,Çınar,Erkek,21,16,4212
2023,Afyonkarahisar,Yağız,Erkek,20,17,4212
2023,Afyonkarahisar,Ali Asaf,Erkek,19,18,4212
2023,Afyonkarahisar,Batuhan,Erkek,19,18,4212
2023,Afyonkarahisar,Emirhan,Erkek,19,18,4212
2023,Afyonkarahisar,Hasan,Erkek,19,18,4212
2023,Afyonkarahisar,Hüseyin,Erkek,19,18,4212
2023,Afyonkarahisar,Berat,Erkek,17,19,4212
2023,Afyonkarahisar,Umut,Erkek,17,19,4212
2023,Afyonkarahisar,Abdullah,Erkek,16,20,4212
2023,Afyonkarahisar,Muhammed Alparslan,Erkek,16,20,4212
2023,Afyonkarahisar,Muhammed Ali,Erkek,16,20,4212
2023,Afyonkarahisar,Poyraz,Erkek,16,20,4212
2023,Afyonkarahisar,Yağız Alp,Erkek,16,20,4212
2023,Afyonkarahisar,Aslan,Erkek,14,21,4212
2023,Afyonkarahisar,Atlas,Erkek,14,21,4212
2023,Afyonkarahisar,Furkan,Erkek,14,21,4212
2023,Afyonkarahisar,Talha,Erkek,14,21,4212
2023,Afyonkarahisar,Hamza,Erkek,13,22,4212
2023,Afyonkarahisar,Kaan,Erkek,13,22,4212
2023,Afyonkarahisar,Kağan,Erkek,13,22,4212
2023,Afyonkarahisar,Halil,Erkek,12,23,4212
2023,Afyonkarahisar,Emir,Erkek,12,23,4212
2023,Afyonkarahisar,Eren,Erkek,12,23,4212
2023,Afyonkarahisar,Kuzey,Erkek,12,23,4212
2023,Afyonkarahisar,Mehmet Efe,Erkek,12,23,4212
2023,Afyonkarahisar,Muhammed Emin,Erkek,12,23,4212
2023,Afyonkarahisar,Burak,Erkek,11,24,4212
2023,Afyonkarahisar,Ertuğrul,Erkek,11,24,4212
2023,Afyonkarahisar,Gökalp,Erkek,11,24,4212
2023,Afyonkarahisar,Mevlüt,Erkek,11,24,4212
2023,Afyonkarahisar,Miran,Erkek,11,24,4212
2023,Afyonkarahisar,Süleyman,Erkek,11,24,4212
2023,Afyonkarahisar,Yavuz Selim,Erkek,11,24,4212
2023,Afyonkarahisar,Ayaz,Erkek,10,25,4212
2023,Afyonkarahisar,Doruk,Erkek,10,25,4212
2023,Afyonkarahisar,Yunus Emre,Erkek,10,25,4212
2023,Afyonkarahisar,Deniz,Erkek,9,26,4212
2023,Afyonkarahisar,Ege,Erkek,9,26,4212
2023,Afyonkarahisar,Kutay,Erkek,9,26,4212
2023,Afyonkarahisar,Muhammed,Erkek,9,26,4212
2023,Afyonkarahisar,Muhammed Eren,Erkek,9,26,4212
2023,Afyonkarahisar,Osman,Erkek,9,26,4212
2023,Afyonkarahisar,Adem,Erkek,8,27,4212
2023,Afyonkarahisar,Ahmet Aras,Erkek,8,27,4212
2023,Afyonkarahisar,Cengizhan,Erkek,8,27,4212
2023,Afyonkarahisar,Kadir,Erkek,8,27,4212
2023,Afyonkarahisar,Yağız Efe,Erkek,8,27,4212
2023,Afyonkarahisar,Yiğit Efe,Erkek,8,27,4212
2023,Afyonkarahisar,Çağatay,Erkek,8,27,4212
2023,Afyonkarahisar,İlyas,Erkek,8,27,4212
2023,Afyonkarahisar,Ahmet Asaf,Erkek,7,28,4212
2023,Afyonkarahisar,Asil,Erkek,7,28,4212
2023,Afyonkarahisar,Bekir,Erkek,7,28,4212
2023,Afyonkarahisar,Berkay,Erkek,7,28,4212
2023,Afyonkarahisar,Buğra,Erkek,7,28,4212
2023,Afyonkarahisar,Can,Erkek,7,28,4212
2023,Afyonkarahisar,Egemen,Erkek,7,28,4212
2023,Afyonkarahisar,Enes,Erkek,7,28,4212
2023,Afyonkarahisar,Hasan Hüseyin,Erkek,7,28,4212
2023,Afyonkarahisar,Kemal,Erkek,7,28,4212
2023,Afyonkarahisar,Mehmet Aras,Erkek,7,28,4212
2023,Afyonkarahisar,Selim,Erkek,7,28,4212
2023,Afyonkarahisar,Tunahan,Erkek,7,28,4212
2023,Afyonkarahisar,Yiğit Ali,Erkek,7,28,4212
2023,Afyonkarahisar,Yiğit Aras,Erkek,7,28,4212
2023,Afyonkarahisar,İsmail Efe,Erkek,7,28,4212
2023,Afyonkarahisar,Ali Aslan,Erkek,6,29,4212
2023,Afyonkarahisar,Arda,Erkek,6,29,4212
2023,Afyonkarahisar,Atilla,Erkek,6,29,4212
2023,Afyonkarahisar,Barlas,Erkek,6,29,4212
2023,Afyonkarahisar,Cihangir,Erkek,6,29,4212
2023,Afyonkarahisar,Emir Asaf,Erkek,6,29,4212
2023,Afyonkarahisar,Görkem,Erkek,6,29,4212
2023,Afyonkarahisar,Halil İbrahim,Erkek,6,29,4212
2023,Afyonkarahisar,Hasan Ali,Erkek,6,29,4212
2023,Afyonkarahisar,Karan,Erkek,6,29,4212
2023,Afyonkarahisar,Mahmut,Erkek,6,29,4212
2023,Afyonkarahisar,Mehmet Ali,Erkek,6,29,4212
2023,Afyonkarahisar,Mert Ali,Erkek,6,29,4212
2023,Afyonkarahisar,Mete,Erkek,6,29,4212
2023,Afyonkarahisar,Muhammet,Erkek,6,29,4212
2023,Afyonkarahisar,Mustafa Alp,Erkek,6,29,4212
2023,Afyonkarahisar,Umut Aras,Erkek,6,29,4212
2023,Afyonkarahisar,Yaman,Erkek,6,29,4212
2023,Afyonkarahisar,Yavuz,Erkek,6,29,4212
2023,Afyonkarahisar,Yiğit Alp,Erkek,6,29,4212
2023,Afyonkarahisar,Ömer Halis,Erkek,6,29,4212
2023,Afyonkarahisar,İsmail,Erkek,6,29,4212
2023,Afyonkarahisar,İsmail Asaf,Erkek,6,29,4212
2023,Afyonkarahisar,Abdurrahman,Erkek,5,30,4212
2023,Afyonkarahisar,Ahmed,Erkek,5,30,4212
2023,Afyonkarahisar,Ahmet Efe,Erkek,5,30,4212
2023,Afyonkarahisar,Alper,Erkek,5,30,4212
2023,Afyonkarahisar,Ali İhsan,Erkek,5,30,4212
2023,Afyonkarahisar,Bayram,Erkek,5,30,4212
2023,Afyonkarahisar,Bertuğ,Erkek,5,30,4212
2023,Afyonkarahisar,Beytullah,Erkek,5,30,4212
2023,Afyonkarahisar,Cihan,Erkek,5,30,4212
2023,Afyonkarahisar,Efe,Erkek,5,30,4212
2023,Afyonkarahisar,Erdem,Erkek,5,30,4212
2023,Afyonkarahisar,Ertuğrul Gazi,Erkek,5,30,4212
2023,Afyonkarahisar,Göktürk,Erkek,5,30,4212
2023,Afyonkarahisar,Güney,Erkek,5,30,4212
2023,Afyonkarahisar,Hakan,Erkek,5,30,4212
2023,Afyonkarahisar,Mahmut Efe,Erkek,5,30,4212
2023,Afyonkarahisar,Mehmet Akif,Erkek,5,30,4212
2023,Afyonkarahisar,Mehmet Emin,Erkek,5,30,4212
2023,Afyonkarahisar,Mehmethan,Erkek,5,30,4212
2023,Afyonkarahisar,Muhammed Emir,Erkek,5,30,4212
2023,Afyonkarahisar,Murat,Erkek,5,30,4212
2023,Afyonkarahisar,Musa,Erkek,5,30,4212
2023,Afyonkarahisar,Mustafa Kemal,Erkek,5,30,4212
2023,Afyonkarahisar,Nurettin,Erkek,5,30,4212
2023,Afyonkarahisar,Orhan,Erkek,5,30,4212
2023,Afyonkarahisar,Oğuzhan,Erkek,5,30,4212
2023,Afyonkarahisar,Recep,Erkek,5,30,4212
2023,Afyonkarahisar,Salih,Erkek,5,30,4212
2023,Afyonkarahisar,Toprak,Erkek,5,30,4212
2023,Afyonkarahisar,Yamaç,Erkek,5,30,4212
2023,Afyonkarahisar,Yılmaz,Erkek,5,30,4212
2023,Afyonkarahisar,Yusuf Alp,Erkek,5,30,4212
2023,Afyonkarahisar,Yusuf Eymen,Erkek,5,30,4212
2023,Afyonkarahisar,Ömer Faruk,Erkek,5,30,4212
2023,Afyonkarahisar,İbrahim Efe,Erkek,5,30,4212
2023,Afyonkarahisar,Şükrü,Erkek,5,30,4212
2023,Ağrı,Eymen,Erkek,67,1,4679
2023,Ağrı,Ali Asaf,Erkek,65,2,4679
2023,Ağrı,Miran,Erkek,64,3,4679
2023,Ağrı,Ömer Asaf,Erkek,62,4,4679
2023,Ağrı,Muhammed,Erkek,60,5,4679
2023,Ağrı,Miraç,Erkek,59,6,4679
2023,Ağrı,Yusuf,Erkek,56,7,4679
2023,Ağrı,Muhammed Ali,Erkek,53,8,4679
2023,Ağrı,Ömer,Erkek,38,9,4679
2023,Ağrı,Ayaz,Erkek,35,10,4679
2023,Ağrı,Hamza,Erkek,35,10,4679
2023,Ağrı,Aras,Erkek,31,11,4679
2023,Ağrı,Baran,Erkek,29,12,4679
2023,Ağrı,Muhammed Emin,Erkek,28,13,4679
2023,Ağrı,Yunus Emre,Erkek,26,14,4679
2023,Ağrı,Umut,Erkek,25,15,4679
2023,Ağrı,Yiğit,Erkek,25,15,4679
2023,Ağrı,Ahmet,Erkek,24,16,4679
2023,Ağrı,Mustafa,Erkek,24,16,4679
2023,Ağrı,Çınar,Erkek,23,17,4679
2023,Ağrı,Muhammed Asaf,Erkek,20,18,4679
2023,Ağrı,Adar,Erkek,19,19,4679
2023,Ağrı,Ali,Erkek,19,19,4679
2023,Ağrı,Berat,Erkek,19,19,4679
2023,Ağrı,Enes,Erkek,19,19,4679
2023,Ağrı,Yiğit Efe,Erkek,19,19,4679
2023,Ağrı,Alparslan,Erkek,18,20,4679
2023,Ağrı,Burak,Erkek,18,20,4679
2023,Ağrı,Emir,Erkek,18,20,4679
2023,Ağrı,Yusuf Ali,Erkek,18,20,4679
2023,Ağrı,Kadir,Erkek,17,21,4679
2023,Ağrı,Poyraz,Erkek,17,21,4679
2023,Ağrı,Yusuf İslam,Erkek,17,21,4679
2023,Ağrı,Muhammed Emir,Erkek,16,22,4679
2023,Ağrı,Yusuf Eymen,Erkek,16,22,4679
2023,Ağrı,İbrahim,Erkek,16,22,4679
2023,Ağrı,Asaf,Erkek,15,23,4679
2023,Ağrı,Ensar,Erkek,15,23,4679
2023,Ağrı,Eren,Erkek,15,23,4679
2023,Ağrı,Musa,Erkek,15,23,4679
2023,Ağrı,İslam,Erkek,15,23,4679
2023,Ağrı,Adem,Erkek,14,24,4679
2023,Ağrı,Abdullah,Erkek,14,24,4679
2023,Ağrı,Mert,Erkek,14,24,4679
2023,Ağrı,Yamaç,Erkek,14,24,4679
2023,Ağrı,Hasan Ali,Erkek,14,24,4679
2023,Ağrı,Efe,Erkek,13,25,4679
2023,Ağrı,Emir Asaf,Erkek,13,25,4679
2023,Ağrı,Furkan,Erkek,13,25,4679
2023,Ağrı,Göktuğ,Erkek,13,25,4679
2023,Ağrı,Hüseyin,Erkek,13,25,4679
2023,Ağrı,Muhammed Alparslan,Erkek,13,25,4679
2023,Ağrı,Muhammed Yusuf,Erkek,13,25,4679
2023,Ağrı,Yasin,Erkek,13,25,4679
2023,Ağrı,Ali İmran,Erkek,13,25,4679
2023,Ağrı,Arda,Erkek,13,25,4679
2023,Ağrı,Devran,Erkek,13,25,4679
2023,Ağrı,Devrim,Erkek,13,25,4679
2023,Ağrı,Halil İbrahim,Erkek,12,26,4679
2023,Ağrı,Emirhan,Erkek,12,26,4679
2023,Ağrı,Hasan,Erkek,12,26,4679
2023,Ağrı,Kerem,Erkek,12,26,4679
2023,Ağrı,Mahir,Erkek,12,26,4679
2023,Ağrı,Osman,Erkek,12,26,4679
2023,Ağrı,Selahattin,Erkek,12,26,4679
2023,Ağrı,Talha,Erkek,12,26,4679
2023,Ağrı,Yakup,Erkek,12,26,4679
2023,Ağrı,Ömer Ali,Erkek,12,26,4679
2023,Ağrı,Aram,Erkek,11,27,4679
2023,Ağrı,Fırat,Erkek,11,27,4679
2023,Ağrı,Şervan,Erkek,11,27,4679
2023,Ağrı,Batuhan,Erkek,10,28,4679
2023,Ağrı,Metehan,Erkek,10,28,4679
2023,Ağrı,Muhammed Taha,Erkek,10,28,4679
2023,Ağrı,Yusuf Asaf,Erkek,10,28,4679
2023,Ağrı,Yiğit Ali,Erkek,10,28,4679
2023,Ağrı,Ömer Faruk,Erkek,10,28,4679
2023,Ağrı,Ali Eymen,Erkek,9,29,4679
2023,Ağrı,Bedirhan,Erkek,9,29,4679
2023,Ağrı,Diyar,Erkek,9,29,4679
2023,Ağrı,Ferhat,Erkek,9,29,4679
2023,Ağrı,Muhammed Enes,Erkek,9,29,4679
2023,Ağrı,Muhammed Mustafa,Erkek,9,29,4679
2023,Ağrı,Murat,Erkek,9,29,4679
2023,Ağrı,Mir Bedirhan,Erkek,9,29,4679
2023,Ağrı,Miran Ali,Erkek,9,29,4679
2023,Ağrı,Miran Efe,Erkek,9,29,4679
2023,Ağrı,Yaman,Erkek,9,29,4679
2023,Ağrı,Yunus,Erkek,9,29,4679
2023,Ağrı,Yiğit Hamza,Erkek,9,29,4679
2023,Ağrı,Muaz,Erkek,8,30,4679
2023,Ağrı,Aslan,Erkek,8,30,4679
2023,Ağrı,Bünyamin,Erkek,8,30,4679
2023,Ağrı,Bilal,Erkek,8,30,4679
2023,Ağrı,Eymen Asaf,Erkek,8,30,4679
2023,Ağrı,Hazar,Erkek,8,30,4679
2023,Ağrı,Muhammed Miran,Erkek,8,30,4679
2023,Ağrı,Muhammed Talha,Erkek,8,30,4679
2023,Ağrı,Muhammet Ali,Erkek,8,30,4679
2023,Ağrı,Ozan,Erkek,8,30,4679
2023,Ağrı,Yavuz Selim,Erkek,8,30,4679
2023,Ağrı,Şiyar,Erkek,8,30,4679
2023,Aksaray,Alparslan,Erkek,47,1,2778
2023,Aksaray,Yusuf,Erkek,37,2,2778
2023,Aksaray,Göktuğ,Erkek,35,3,2778
2023,Aksaray,Ömer Asaf,Erkek,31,4,2778
2023,Aksaray,Miraç,Erkek,30,5,2778
2023,Aksaray,Alperen,Erkek,25,6,2778
2023,Aksaray,Ömer,Erkek,24,7,2778
2023,Aksaray,Mustafa,Erkek,23,8,2778
2023,Aksaray,Metehan,Erkek,21,9,2778
2023,Aksaray,Kerem,Erkek,20,10,2778
2023,Aksaray,Ahmet,Erkek,18,11,2778
2023,Aksaray,Muhammed Ali,Erkek,18,11,2778
2023,Aksaray,Ali Asaf,Erkek,18,11,2778
2023,Aksaray,Muhammed Emin,Erkek,17,12,2778
2023,Aksaray,Ayaz,Erkek,16,13,2778
2023,Aksaray,Mehmet,Erkek,16,13,2778
2023,Aksaray,Hamza,Erkek,16,13,2778
2023,Aksaray,Eymen,Erkek,15,14,2778
2023,Aksaray,Ali,Erkek,15,14,2778
2023,Aksaray,Osman,Erkek,13,15,2778
2023,Aksaray,Süleyman,Erkek,12,16,2778
2023,Aksaray,Murat,Erkek,12,16,2778
2023,Aksaray,Muhammed Alparslan,Erkek,12,16,2778
2023,Aksaray,Muhammed,Erkek,12,16,2778
2023,Aksaray,Mert,Erkek,12,16,2778
2023,Aksaray,Poyraz,Erkek,11,17,2778
2023,Aksaray,Hasan,Erkek,11,17,2778
2023,Aksaray,Yiğit,Erkek,11,17,2778
2023,Aksaray,Kaan,Erkek,10,18,2778
2023,Aksaray,Ramazan,Erkek,10,18,2778
2023,Aksaray,Umut,Erkek,10,18,2778
2023,Aksaray,İsmail,Erkek,10,18,2778
2023,Aksaray,Aybars,Erkek,10,18,2778
2023,Aksaray,Yağız,Erkek,10,18,2778
2023,Aksaray,Buğra,Erkek,10,18,2778
2023,Aksaray,Aras,Erkek,9,19,2778
2023,Aksaray,Ömer Halis,Erkek,9,19,2778
2023,Aksaray,Yasin,Erkek,9,19,2778
2023,Aksaray,Enes,Erkek,9,19,2778
2023,Aksaray,Emirhan,Erkek,9,19,2778
2023,Aksaray,Berat,Erkek,8,20,2778
2023,Aksaray,İbrahim,Erkek,8,20,2778
2023,Aksaray,Batuhan,Erkek,8,20,2778
2023,Aksaray,Asaf,Erkek,7,21,2778
2023,Aksaray,Emir,Erkek,7,21,2778
2023,Aksaray,Bilal,Erkek,7,21,2778
2023,Aksaray,İlyas,Erkek,7,21,2778
2023,Aksaray,Talha,Erkek,7,21,2778
2023,Aksaray,Musa,Erkek,6,22,2778
2023,Aksaray,Ümit,Erkek,6,22,2778
2023,Aksaray,Yusuf Emir,Erkek,6,22,2778
2023,Aksaray,Yunus Emre,Erkek,6,22,2778
2023,Aksaray,Miran,Erkek,6,22,2778
2023,Aksaray,Mehmet Emin,Erkek,6,22,2778
2023,Aksaray,Mehmet Efe,Erkek,6,22,2778
2023,Aksaray,Mehmet Ali,Erkek,6,22,2778
2023,Aksaray,Kuzey,Erkek,6,22,2778
2023,Aksaray,Kadir,Erkek,6,22,2778
2023,Aksaray,Hüseyin,Erkek,6,22,2778
2023,Aksaray,Hasan Hüseyin,Erkek,6,22,2778
2023,Aksaray,Halil İbrahim,Erkek,6,22,2778
2023,Aksaray,Egemen,Erkek,6,22,2778
2023,Aksaray,Bünyamin,Erkek,6,22,2778
2023,Aksaray,Barlas,Erkek,6,22,2778
2023,Aksaray,Aslan,Erkek,6,22,2778
2023,Aksaray,Arda,Erkek,6,22,2778
2023,Aksaray,Karan,Erkek,5,23,2778
2023,Aksaray,Harun,Erkek,5,23,2778
2023,Aksaray,Göktürk,Erkek,5,23,2778
2023,Aksaray,Furkan,Erkek,5,23,2778
2023,Aksaray,Fatih,Erkek,5,23,2778
2023,Aksaray,Ertuğrul,Erkek,5,23,2778
2023,Aksaray,Emre,Erkek,5,23,2778
2023,Aksaray,Efe,Erkek,5,23,2778
2023,Aksaray,Cuma,Erkek,5,23,2778
2023,Aksaray,Abdullah,Erkek,5,23,2778
2023,Aksaray,Alihan,Erkek,5,23,2778
2023,Aksaray,Ege,Erkek,5,23,2778
2023,Aksaray,Ömer Faruk,Erkek,5,23,2778
2023,Aksaray,Ömer Ali,Erkek,5,23,2778
2023,Aksaray,Yiğit Ali,Erkek,5,23,2778
2023,Aksaray,Yiğit Alp,Erkek,5,23,2778
2023,Aksaray,Yusuf Aras,Erkek,5,23,2778
2023,Aksaray,Yağız Ali,Erkek,5,23,2778
2023,Aksaray,Uğur,Erkek,5,23,2778
2023,Aksaray,Selim,Erkek,5,23,2778
2023,Aksaray,Miraç Ege,Erkek,5,23,2778
2023,Aksaray,Mustafa Aras,Erkek,5,23,2778
2023,Aksaray,Muhammet Ali,Erkek,5,23,2778
2023,Aksaray,Mehmet Akif,Erkek,5,23,2778
2023,Aksaray,Kemal,Erkek,5,23,2778
2023,Aksaray,Yusuf Eymen,Erkek,4,24,2778
2023,Aksaray,Umut Aras,Erkek,4,24,2778
2023,Aksaray,Miran Efe,Erkek,4,24,2778
2023,Aksaray,Mustafa Kemal,Erkek,4,24,2778
2023,Aksaray,Mustafa Berat,Erkek,4,24,2778
2023,Aksaray,Muhammet,Erkek,4,24,2778
2023,Aksaray,Muhammed Talha,Erkek,4,24,2778
2023,Aksaray,Metin,Erkek,4,24,2778
2023,Aksaray,Mete,Erkek,4,24,2778
2023,Aksaray,Mehmet Asaf,Erkek,4,24,2778
2023,Aksaray,Mehmet Can,Erkek,4,24,2778
2023,Aksaray,Mehmet Aras,Erkek,4,24,2778
2023,Aksaray,Mahmut,Erkek,4,24,2778
2023,Aksaray,Kutay,Erkek,4,24,2778
2023,Aksaray,Kağan,Erkek,4,24,2778
2023,Aksaray,Kayra,Erkek,4,24,2778
2023,Aksaray,Hüseyin Asaf,Erkek,4,24,2778
2023,Aksaray,Halil,Erkek,4,24,2778
2023,Aksaray,Görkem,Erkek,4,24,2778
2023,Aksaray,Gökalp,Erkek,4,24,2778
2023,Aksaray,Ferhat,Erkek,4,24,2778
2023,Aksaray,Eren,Erkek,4,24,2778
2023,Aksaray,Ebubekir,Erkek,4,24,2778
2023,Aksaray,Doruk,Erkek,4,24,2778
2023,Aksaray,Deniz,Erkek,4,24,2778
2023,Aksaray,Celal,Erkek,4,24,2778
2023,Aksaray,Baran,Erkek,4,24,2778
2023,Aksaray,Atlas,Erkek,4,24,2778
2023,Aksaray,Ali Kerem,Erkek,4,24,2778
2023,Aksaray,Ahmet Eren,Erkek,4,24,2778
2023,Aksaray,Ahmet Efe,Erkek,4,24,2778
2023,Aksaray,Adem,Erkek,4,24,2778
2023,Aksaray,Çınar,Erkek,4,24,2778
2023,Aksaray,Yiğit Eren,Erkek,4,24,2778
2023,Aksaray,Yiğit Efe,Erkek,4,24,2778
2023,Aksaray,Cemal,Erkek,3,25,2778
2023,Aksaray,Şahin,Erkek,3,25,2778
2023,Aksaray,İsa,Erkek,3,25,2778
2023,Aksaray,Çağatay,Erkek,3,25,2778
2023,Aksaray,Yiğit Aras,Erkek,3,25,2778
2023,Aksaray,Yusuf Buğra,Erkek,3,25,2778
2023,Aksaray,Yusuf Ali,Erkek,3,25,2778
2023,Aksaray,Yusuf Alp,Erkek,3,25,2778
2023,Aksaray,Yekta,Erkek,3,25,2778
2023,Aksaray,Yaşar,Erkek,3,25,2778
2023,Aksaray,Yağız Alp,Erkek,3,25,2778
2023,Aksaray,Yavuz Selim,Erkek,3,25,2778
2023,Aksaray,Yakup,Erkek,3,25,2778
2023,Aksaray,Tahir,Erkek,3,25,2778
2023,Aksaray,Siraç,Erkek,3,25,2778
2023,Aksaray,Ramazan Efe,Erkek,3,25,2778
2023,Aksaray,Poyraz Efe,Erkek,3,25,2778
2023,Aksaray,Orhan,Erkek,3,25,2778
2023,Aksaray,Muhammed Yasin,Erkek,3,25,2778
2023,Aksaray,Muhammed Salih,Erkek,3,25,2778
2023,Aksaray,Muhammed Mustafa,Erkek,3,25,2778
