Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.17962287330011167,2.7755575615628914e-17,1.7971972752468557,0.0,1.0,0.0,0.5882716049382716
3,0.15440141723856565,0.0,1.9839472881508904,1.5700924586837752e-16,1.0,0.0,0.3925925925925926
4,0.09765318690894689,0.0,2.2802294474371534,3.4399002279594067e-16,1.0,0.0,0.25123456790123455
5,0.06565243208293574,0.00014876810497362888,2.294865720405636,0.007065772526871071,0.9808635261153723,0.0265885486190006,0.19679012345679012
6,0.08517083821969937,0.0013761905004917438,2.0583409923857063,0.016511725925937987,0.9269476353472194,0.07383904203173172,0.18074074074074076
7,0.0848271586033303,0.0010830436797062072,1.9909469396660644,0.022070348876186658,0.962068123238406,0.03477666597805353,0.17274691358024694
8,0.08231002826691841,0.0021255946864410236,2.0285594555425015,0.023627188746241208,0.9177877766250714,0.061232801114801116,0.14771604938271607
9,0.07063165007557079,0.010676981192334503,2.088967449423163,0.09780159646131033,0.7035925750809666,0.10465955286698288,0.1301543209876543
10,0.04630977520120698,0.005089692543029085,2.163423928360836,0.027092410915638267,0.7467539888884758,0.07183734247938721,0.10450617283950618
11,0.04279201112165099,0.008357069292366579,2.118241793811956,0.041441330868655625,0.7702664874102457,0.08298223532791349,0.09570987654320988
12,0.04693404710993494,0.012700605400378194,1.9434958385160068,0.07005622538054916,0.6728009373861517,0.1022191412769796,0.10756172839506173
13,0.04091910930616709,0.009063265928015938,1.8816419806911184,0.06879345992937863,0.6188356009915127,0.07984213056059825,0.10092592592592593
14,0.04283726429800759,0.011516479586477304,1.8346883889457413,0.08719559001513963,0.5847714882016999,0.07991655895095538,0.10570987654320987
