Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.18410947659721358,0.0,1.743587969427005,0.0,1.0,0.0,0.6111111111111112
3,0.1568601108848449,0.0,1.9722360780738029,3.293453726225543e-16,1.0,0.0,0.4104938271604938
4,0.08445403267429911,1.3877787807814457e-17,2.2931541396404187,4.440892098500626e-16,1.0,0.0,0.24845679012345678
5,0.08024003444896673,0.00035739787375600464,2.2105290860411295,0.00022437410884066364,0.985595916114853,0.01939209140432667,0.21277777777777776
6,0.08827319855408286,0.007925215162642317,2.081272385213157,0.04603889084011851,0.8406191121064587,0.13214751919879622,0.18845679012345676
7,0.06618118660684627,0.0010156923897560036,2.117290289815605,0.0068451112482525054,0.9842912805286108,0.01679332749910936,0.1585493827160494
8,0.06648607219759592,0.0008872226679213817,2.067287966663077,0.004181605620913988,0.9013171035633695,0.0642914690524914,0.14274691358024694
9,0.05619196844546789,0.013686431087025797,2.1643669907557266,0.10874328019121357,0.6891049227063584,0.13821042865108624,0.12179012345679013
10,0.060765050082397035,0.01401459520387719,2.0419217677420773,0.07023838328395708,0.7195130845248126,0.12139373264646267,0.11123456790123457
11,0.054145297384969024,0.0074615455423044305,2.041515200750867,0.07352850620473567,0.7246788657236445,0.08786769659860685,0.09796296296296297
12,0.04597020130435624,0.008881166999067694,2.0526826329995402,0.07271028061144595,0.5884854959250857,0.0693962262120708,0.09274691358024692
13,0.04607416186055578,0.01099445584321814,2.0047566068222777,0.05614747167230005,0.6216970905728979,0.10711585790780476,0.08608024691358024
14,0.04912619925266196,0.012186896975773623,1.9310450214888555,0.07082117795153915,0.6054151962681907,0.07811919387276557,0.08410493827160494
