Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.17962287330011167,2.7755575615628914e-17,1.7971972752468557,0.0,1.0,0.0,0.5882716049382716
3,0.15440141723856565,0.0,1.9839472881508904,1.7199501139797033e-16,1.0,0.0,0.3925925925925926
4,0.0847266758451825,0.003365174055730607,2.2994439797444337,0.005354916704114387,0.9611793250496288,0.05226393313298689,0.24814814814814815
5,0.0644931082692481,6.128463648754219e-05,2.239606766267456,0.001595391450809558,0.9855305383393212,0.028938923321357505,0.2078395061728395
6,0.07946711285388323,0.0006912139979668281,2.081664683759702,0.004489968167772737,0.9704803811409725,0.03135445558226543,0.18308641975308643
7,0.07816453657650481,0.0017369451324894313,1.9375935959741521,0.008462852588064297,0.9384255994543599,0.04428455804814259,0.17722222222222223
8,0.06358145634054288,0.008684993115166687,2.2492789085138423,0.10320638760444623,0.7897177100873364,0.1469964711506107,0.1495679012345679
9,0.06069819744166248,0.004752855710299224,2.183103778947205,0.04806488704620373,0.7486791442396014,0.12030739890945988,0.12450617283950619
10,0.051249401584826236,0.009874884056014359,2.1892561917853346,0.055235991417854687,0.6367971042625318,0.0869723673946836,0.1098456790123457
11,0.040189796045166336,0.011704313833011827,2.1098092464566083,0.06298851272131546,0.5492883279825811,0.07298583432663715,0.10425925925925926
12,0.03572263511050949,0.01075656320655217,2.0659171207546256,0.05715341234413452,0.5611302849020767,0.06971960477326256,0.10012345679012345
13,0.038237398211279666,0.012700576948016936,1.9738175645974056,0.06023525796093983,0.5884859546297504,0.08779457223839174,0.09540123456790124
14,0.028244283296314655,0.007979319572698058,2.0159636165765673,0.05493109296955221,0.5395742134812654,0.07876081093651034,0.08660493827160494
