Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.18410947659721358,0.0,1.743587969427005,0.0,1.0,0.0,0.6111111111111112
3,0.15839031939121923,0.0,2.0415917839399884,0.0,1.0,0.0,0.39197530864197533
4,0.06105854624285377,0.0,2.3312628785208047,1.9860273225978183e-16,1.0,0.0,0.24938271604938272
5,0.08629640358623367,0.0,2.2719215782774045,4.440892098500626e-16,1.0,0.0,0.21481481481481482
6,0.09018143196222822,0.002999430229748465,2.1175743026655693,0.006918024926023166,0.9934541447287867,0.01309171054242686,0.19385802469135804
7,0.06269130762983799,0.000123773610261618,1.9846122989182358,0.008669384035773029,0.9813887458533955,0.01989626758707725,0.16790123456790124
8,0.06846232062400259,0.0009087128986498681,2.1553165658511615,0.005989561332057817,0.9749833644029545,0.026606267561587595,0.13604938271604936
9,0.06263545397641004,0.006714679905981079,2.0769493948743265,0.0382789382980162,0.7916406576066451,0.12006688986908444,0.12660493827160496
10,0.05462019476578863,0.004327662468557669,2.066367595016224,0.01889161763936553,0.8550065990742949,0.061142561618802195,0.10645061728395061
11,0.053074583961980316,0.0062843913989352775,2.020517317147934,0.0440080523210089,0.8209571976644782,0.07483046599409097,0.10138888888888889
12,0.05205650751726095,0.004278211639381291,1.995395457872391,0.03503125887054435,0.7940363253724433,0.09572826419727497,0.09246913580246914
13,0.047852252162830886,0.004572668504542729,1.9593503667750514,0.029349837981858022,0.8104228122081175,0.1187332986889282,0.08598765432098766
14,0.046871924473774265,0.0044004471598872615,1.960136663400915,0.03100216931686874,0.7582300613974885,0.0907672627441793,0.0783641975308642
