Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.17962287330011167,2.7755575615628914e-17,1.7971972752468557,0.0,1.0,0.0,0.5882716049382716
3,0.15440141723856565,0.0,1.9839472881508904,1.4043333874306804e-16,1.0,0.0,0.3925925925925926
4,0.09339159318855242,0.0011264988745897655,2.2812225149712733,0.00741184257131604,0.9730455749478226,0.028830841066997424,0.24969135802469136
5,0.06498741141866829,0.0004221017624504882,2.3224805738367262,0.004802778124965773,0.981683734031791,0.024902392818288,0.2056172839506173
6,0.08142482037380933,0.0015844185484084037,2.074405522432391,0.0430336929510302,0.9117820826682969,0.062171925361208906,0.18641975308641975
7,0.08651806265541676,0.0,2.002116453900815,1.4043333874306804e-16,1.0,0.0,0.17006172839506173
8,0.07701442267152624,0.005283794850659261,2.0980199784472378,0.05372120383979918,0.8556029928247276,0.11063706281911229,0.1450925925925926
9,0.06570091066923285,0.009784046301087371,2.157400667185655,0.13458019498327203,0.6747519707452346,0.09524445426777883,0.12919753086419755
10,0.05718397512283482,0.007848098112436992,2.1122291185009763,0.06633117451905607,0.7923835461962584,0.10523786992719414,0.11101851851851852
11,0.04363300446641242,0.013331133902319919,2.100649389213174,0.08086325540556934,0.591271320259958,0.07529453102198849,0.10293209876543209
12,0.04386217254881126,0.012139117846869739,2.0191536803779018,0.06680561441988327,0.5922867232185985,0.08359817911002862,0.10308641975308643
13,0.034503119016129846,0.007201418986296969,1.989165890393398,0.05354842161967085,0.6145330587085484,0.10162821509811114,0.09925925925925927
14,0.0370928146524961,0.010181026463163751,1.9215354066245005,0.07051348895954447,0.5716211638068265,0.09356254950614615,0.101820987654321
