Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.18410947659721358,0.0,1.743587969427005,0.0,1.0,0.0,0.6111111111111112
3,0.1568601108848449,0.0,1.9722360780738029,3.293453726225543e-16,1.0,0.0,0.4104938271604938
4,0.08700924410817794,0.0003005390990367285,2.29627860994743,0.0014226808349855791,0.9937241948802643,0.01255161023947151,0.2497530864197531
5,0.0649002101619985,0.0001091460741175442,2.2970266699406983,0.014123317973765797,0.9837104451849373,0.017414266600296362,0.20669753086419754
6,0.07948775818546897,0.002829644398626987,2.0953588739787112,0.06475767071049857,0.8696704374305493,0.09408225812391932,0.18530864197530864
7,0.07603223830886827,0.004939330458960987,2.058620000964866,0.07803549650757913,0.8286010615242847,0.09377621903962867,0.1590432098765432
8,0.06717311820146422,0.005737198229679294,2.1471069451812426,0.0855195487943751,0.7912493346906291,0.12760013064189657,0.13793209876543208
9,0.06179503750477409,0.0041478992780125306,2.168189857689619,0.018849497196328543,0.7525750641719411,0.08512500050390544,0.11873456790123459
10,0.06074984328184958,0.0039115418708456015,2.068486258110983,0.0678893164415089,0.8415602798412862,0.05381886854967104,0.11537037037037037
11,0.049028699692395206,0.0064246129260448585,2.0843137713889455,0.05118574870536401,0.6832797718661356,0.08679927306628712,0.10061728395061728
12,0.040190667865787996,0.012365492510704524,2.0500619742112662,0.05007406642027177,0.7119483791317209,0.07857078985923036,0.09157407407407409
13,0.04815464921461386,0.00767702582764124,1.9685258044072476,0.0664129988584965,0.6813284117047778,0.10611935762069409,0.09262345679012345
14,0.02647521994422567,0.009046174903173821,1.9550147161493967,0.038285920581324094,0.5801072251774296,0.07504907929553943,0.08503086419753086
