Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.19322266846540775,0.0,1.696754151600451,2.220446049250313e-16,1.0,0.0,0.6364197530864197
3,0.1526638635283339,2.7755575615628914e-17,2.005244005286282,4.440892098500626e-16,1.0,0.0,0.4027777777777778
4,0.0497755922045559,0.0,1.9052793049112453,5.20740757162067e-16,1.0,0.0,0.33827160493827163
5,0.04119111912764228,0.000611674666622708,2.073773283821237,0.019667845370226013,0.9837608274038874,0.014524757529303895,0.24459876543209877
6,0.036127907887899456,0.0016582312186229332,2.167981331946007,0.01855619369945376,0.9818472660135149,0.0207710515558893,0.21570987654320992
7,0.05193837015712842,6.938893903907228e-18,2.1440808765917057,0.0,1.0,0.0,0.1527777777777778
8,0.058012818664482234,6.938893903907228e-18,2.186841433547366,7.431033801933001e-16,1.0,0.0,0.13364197530864197
9,0.06407018498930164,0.0,2.080830174783876,3.7155169009665004e-16,1.0,0.0,0.12191358024691358
10,0.05799917826397781,0.004549635800801782,2.0335993172124183,0.019037576947535998,0.9599503990833246,0.08009920183335034,0.11265432098765432
11,0.04496880410973843,0.0029342996012370944,2.104395735377648,0.025847438461564336,0.9347383015936536,0.038190885165921284,0.09712962962962965
12,0.042580723131811674,0.0027019055479684767,2.0690158520209634,0.015214054784018967,0.9001766546484942,0.06149636267871935,0.08981481481481482
13,0.04526605867839996,0.0018157319675861565,2.0322566179677857,0.031098171429991512,0.8985523585849361,0.05885238741298866,0.07777777777777778
14,0.041859550494825586,0.002621766061366061,2.031377399579168,0.021580621142268996,0.8438552496822802,0.07262125159810856,0.0687962962962963
