Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.17907961172287185,0.0,1.7762781203791644,0.0,1.0,0.0,0.6111111111111112
3,0.145726573280435,2.7755575615628914e-17,2.1004163589062474,0.0,1.0,0.0,0.36790123456790125
4,0.04552451242445264,6.938893903907228e-18,1.872595385171234,1.7199501139797033e-16,1.0,0.0,0.36049382716049383
5,0.027706533889602113,0.00010140856721698004,2.1216226625396226,0.006568197543937811,0.9941691661667664,0.011661667666466704,0.25864197530864197
6,0.050209105982790755,6.938893903907228e-18,2.0448780313964723,0.0,1.0,0.0,0.23055555555555557
7,0.053643231802566825,6.938893903907228e-18,2.1503974215531585,3.7155169009665004e-16,1.0,0.0,0.15617283950617283
8,0.05650256650311859,0.0005114365171631274,2.151462646125832,2.1823870343240513e-05,0.987479232978806,0.01685659848021607,0.1420987654320988
9,0.037534657071554886,0.0006191069842969954,2.1880515666160436,0.00827146376679301,0.9618084842181609,0.03393090856849655,0.12660493827160496
10,0.04701743030764484,0.0006288292974757811,2.143885126560768,0.001955493218833254,0.9748974457872047,0.021985853397579313,0.10817901234567902
11,0.05172795546452639,0.0004762494002999308,2.062475901039316,0.011381343167103087,0.9758403524524716,0.04831929509505714,0.10518518518518517
12,0.0423072483982595,0.0011878496322244446,2.0097713647703914,0.001493705291407048,0.9827567160240948,0.018891860705895477,0.09814814814814815
13,0.04722591212800126,0.00013585444383971688,1.97222461472501,0.001521143858726807,0.9802241833679207,0.03955163326415865,0.0850925925925926
14,0.046430592061923744,0.0028529223332163156,1.9508406559409148,0.037401533451798905,0.8431143128233252,0.06610563053550475,0.08132716049382716
