Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.3073359306743247,0.0,1.3983125767351663,2.220446049250313e-16,1.0,0.0,0.6790123456790124
3,0.17700018934661063,2.7755575615628914e-17,1.7993449709230835,4.440892098500626e-16,1.0,0.0,0.37160493827160496
4,0.16364013457031618,2.7755575615628914e-17,1.6910542954424728,7.784239094625046e-16,1.0,0.0,0.2506172839506173
5,0.13536619005813733,0.0006573786901020928,1.926556854534631,0.006770458252538856,0.9901611949985718,0.019832368040588067,0.1952067901234568
6,0.12995750315160914,0.005544309302301289,1.8780596024458815,0.040293404397103376,0.9170677508140311,0.058658025802991086,0.16378086419753088
7,0.1231270163084951,0.0020324344013583026,1.9404496432706395,0.010004884100788288,0.9615458269354775,0.034168415177210566,0.1343179012345679
8,0.11470240360617982,0.001280654091817816,1.8226302903947045,0.008006897544670571,0.9487988677917472,0.04419973958181021,0.12125617283950617
9,0.1109968736729138,0.004962557912749524,1.8271591329672376,0.02035126327504351,0.8658103516450887,0.07560009543662764,0.1110432098765432
10,0.10288392050868306,0.004174483706551224,1.7714858702354486,0.022830224656079104,0.8264153549270622,0.0838188753026521,0.09996604938271604
11,0.10147402587858727,0.0036932901985196856,1.7482246348441983,0.019133260235791427,0.8535861429382342,0.07241021238278507,0.09097222222222222
12,0.09506701224255551,0.005360968062977604,1.7622461511657064,0.041717151149475794,0.7355588958100826,0.08364789163211486,0.08335185185185186
13,0.09868434445774071,0.007022598786511004,1.7119144023911812,0.05122073399298487,0.7097632388815387,0.07749864423967788,0.0810679012345679
14,0.09615992978998593,0.008043727909297832,1.7035743383317796,0.05440429621820625,0.7457903188300227,0.07627462699965849,0.07385185185185185
