Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.4953549794620281,0.0006322722714185417,0.3072895907034639,0.00046107688842336226,1.3986972604157684,0.003827554294590321,0.9988807516926902,0.007834738151167616
3,0.30856959057725253,0.00039413800801767467,0.17923801099151532,0.0001949632560395533,1.7600825895256804,0.0009829599486201877,0.9992485280074476,0.005260303947867231
4,0.2748449214609752,0.0005218349565597933,0.16274861874241936,0.0003165770684589651,1.6830183953564537,0.0016690063696428346,0.991077232723358,0.015727551638397095
5,0.23734848824176819,2.7755575615628914e-17,0.13986026037475405,2.7755575615628914e-17,1.8978306629467456,4.884981308350689e-16,1.0,0.0
6,0.19173865810426785,0.005192619689905834,0.11582311990797428,0.002535522627547386,2.0231421262613396,0.03867036987725218,0.8798545085548056,0.10049138261969515
7,0.2123465367142619,0.007839498525513808,0.12582496156311215,0.004209934867508727,1.947657616274446,0.022682493683019684,0.9121273734288975,0.0870881924233523
8,0.19890315063615144,0.013474624546486085,0.1183823094552079,0.006264470247554519,1.8380535009093077,0.037453903510165414,0.8269029513510796,0.0982596702093635
9,0.17918481338023726,0.010214930421279331,0.10745259123463363,0.00511104964342455,1.8400817618162977,0.0414588350593925,0.735694079853712,0.10081765803856371
10,0.1878781545087676,0.011815222172420224,0.1129404273087311,0.006245016740569828,1.765070908554646,0.04927838957267682,0.7582289641821045,0.09157393132647475
11,0.17145726121750066,0.011507000376116999,0.10018851346220962,0.0062583759286880866,1.7394316980612203,0.04937699824140874,0.7318532013891779,0.0816543751682845
12,0.16258203737867352,0.012122255555323461,0.09735276629508924,0.006385954919408784,1.7673767992289322,0.06421201019106927,0.7039790210807002,0.07367478490552434
13,0.1775015805761375,0.016295914600249775,0.10423803385933873,0.008384985315534594,1.6210925186220642,0.06274571717581451,0.6818093317271806,0.07774497379302454
14,0.1621392977503655,0.017330105957965546,0.09582913378331122,0.00911815514599399,1.6598346843775844,0.0793386556673926,0.6692175916326267,0.07211541618680932
