Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.49328451631950465,0.0,1.2808672861217045,2.220446049250313e-16,1.0,0.0,0.7271604938271605
3,0.25757870725118526,5.551115123125783e-17,1.8427042683859407,2.220446049250313e-16,1.0,0.0,0.38641975308641974
4,0.2671488917820967,5.551115123125783e-17,1.7238134984307054,2.1868857395626284e-16,1.0,0.0,0.25679012345679014
5,0.2411340688844834,0.0018986953820346254,1.8830954265422304,0.0070676872990147665,0.988856507626939,0.013204355025362609,0.2019012345679012
6,0.2466236250704567,0.002662116130985374,1.7314741929829782,0.026655087987018086,0.9256808812618635,0.08092315144822892,0.18920987654320987
7,0.22357223262534642,8.326672684688674e-17,1.6871800067893081,5.661048867003676e-16,1.0,0.0,0.15709876543209877
8,0.16898939358415568,0.0013762612258012461,1.6807676373347384,0.007279865611386747,0.9883725518836692,0.019146346732744894,0.13417283950617284
9,0.19077123878450766,0.004387113792931053,1.7727497615158245,0.021485888817765107,0.9626013262877714,0.0463812843229167,0.1137962962962963
10,0.16646375604130972,0.005994045830274914,1.6940891322662006,0.022423228025314285,0.9105503837024522,0.07247598425080057,0.10559876543209876
11,0.1742939004366316,0.007109401567740788,1.7409967335743548,0.01686716600709156,0.9395236472654476,0.04443478429044854,0.0935462962962963
12,0.17115213209626912,0.012611383944189059,1.7594651358765276,0.03635071716139922,0.8422366468617576,0.09892565114842738,0.08498765432098766
13,0.14417218604845314,0.003834696793203223,1.829762288222534,0.01398374665931859,0.9638790662206307,0.0419127076492748,0.0708425925925926
14,0.1638543396825269,0.007918060473442548,1.7583337857562245,0.03350354817798886,0.933657556198902,0.054824818643306364,0.06644753086419752
