Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.524746782354505,1.1102230246251565e-16,0.35416735637933344,1.6653345369377348e-16,1.220554491016728,2.220446049250313e-16,1.0,0.0
3,0.35066139163891835,1.6653345369377348e-16,0.20065433509887767,2.7755575615628914e-17,1.6048493267247768,1.6011864169946886e-16,1.0,0.0
4,0.31656804197833605,5.551115123125783e-17,0.1849778415305387,2.7755575615628914e-17,1.5299160374623642,5.725996103146448e-16,1.0,0.0
5,0.27632480953062816,0.0,0.15016432108223754,0.0,1.7585354762123564,7.021666937153402e-17,1.0,0.0
6,0.23373478584647386,0.0008346060688000102,0.1354415394043772,0.0005563219170180424,1.903572529004491,0.010502332751627007,0.9810133485384447,0.027652071716916495
7,0.24035506925891167,0.002096943237472851,0.1351092826021594,0.000241290215334209,1.8229030625389593,0.027177811606441768,0.9657795067594156,0.024002774369163423
8,0.2334000251605876,0.009667828660602536,0.1328454973113875,0.003328290975489177,1.7139969244595787,0.007471101156718367,0.9270445081687033,0.07270947606077718
9,0.20984710798989809,0.009913199248716014,0.11741865394540904,0.005315835037091094,1.7576690660587337,0.052559591569819965,0.8246360132475126,0.07422418646574445
10,0.18823978100633468,0.011386349772767954,0.10512148039195422,0.006063673781717119,1.7327972397133533,0.04885258956298956,0.7545291507084165,0.0942825836656508
11,0.19667208724552426,0.013105973428979355,0.10946535062341986,0.006976839411490743,1.647111568906911,0.031723352682210354,0.7931927482209541,0.08166730659151482
12,0.19724476928509657,0.017282808786858263,0.10921241188869715,0.009412574097048322,1.5898607515976175,0.04442469922316606,0.7759318906331579,0.08174840991333374
13,0.1953100577071826,0.015166355234799925,0.10955316946264221,0.008389161570804469,1.567369905602643,0.05944425891655316,0.7373524558875647,0.07950938136214196
14,0.19347573909790625,0.017039431606654505,0.10742715164992496,0.009361163591491759,1.5626081504632736,0.06085599804328195,0.6959158449083644,0.07961186726229304
