Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.2797804453461153,5.551115123125783e-17,1.4890587948116232,0.0,1.0,0.0,0.55
3,0.1889921598531971,5.551115123125783e-17,1.5943518911684507,2.220446049250313e-16,1.0,0.0,0.37777777777777777
4,0.19202411444061734,0.0,1.5109274513594029,1.9860273225978183e-16,1.0,0.0,0.24814814814814815
5,0.16349124101525292,0.001248959094985535,1.7300468559149593,0.012770580698912792,0.9609313072692685,0.033852855204921796,0.2020216049382716
6,0.16831965382595335,0.0012455467348850508,1.5448808196304262,0.005979834720460567,0.9628686219754555,0.03407153573056195,0.18355246913580248
7,0.15310810608401204,0.002165463187579652,1.6984321819853048,0.055775815176612946,0.8630053510631802,0.10340830869874336,0.1473364197530864
8,0.15144437778086633,0.004794697452441919,1.6693932741993773,0.03856054073855094,0.8614583031397097,0.08404958823776253,0.126608024691358
9,0.13242630181288909,0.006716245460744346,1.6854961117829745,0.05349331435122491,0.6831882371235621,0.09025383178883957,0.11241358024691359
10,0.12548809933091906,0.008594763382234595,1.6558943286682934,0.0532430593875681,0.610920955747327,0.10471633511320658,0.10197222222222221
11,0.12731583738371985,0.008120364832062167,1.6331562606831982,0.05077358850292739,0.6375663799315209,0.09766126474314081,0.09326234567901236
12,0.11835737096574883,0.009971757851468357,1.6229890756675942,0.0461774821937157,0.6596483217342387,0.08944142847290076,0.08384876543209877
13,0.12149103605283156,0.009820288767402836,1.5066436739694178,0.04798675037403091,0.623045353575913,0.07924122227985102,0.08414197530864198
14,0.10745004170957179,0.012206467774732303,1.4888542198688606,0.09166498479386949,0.5909116962006743,0.08712476121280456,0.08314506172839506
