Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.3524178480939777,0.0,1.2305641785545844,0.0,1.0,0.0,0.6790123456790124
3,0.18392487184703807,0.00418873078715208,1.6468220024749143,0.0049632531504443045,0.9877289934622688,0.017513178349092526,0.3633765432098766
4,0.1807975937310964,5.551115123125783e-17,1.5458667604396041,2.220446049250313e-16,1.0,0.0,0.25864197530864197
5,0.14962903672313133,0.00012080711171709799,1.7796284493561136,0.0012591657803363821,0.998583841100237,0.006974104764718548,0.19475925925925924
6,0.12895087244605447,0.003169098559763408,1.8690347310320048,0.01485618089148241,0.9712137679161288,0.0257971936255881,0.16404320987654322
7,0.13794385259978603,0.0032475919156103408,1.7952429640668326,0.00904156113614468,0.9123471533992727,0.048418636943283314,0.1346327160493827
8,0.13324577070034707,0.0020593527403285307,1.7140394019972236,0.014338293456675116,0.9259986291315139,0.05685204901199012,0.12198456790123456
9,0.12574086496577597,0.003173818997487938,1.6801857385916565,0.017856058369184833,0.886974069178319,0.05467790226700999,0.10659567901234568
10,0.10679985591971905,0.006414010355114474,1.715772569147058,0.03812577766297329,0.7023021193123539,0.08414699308815773,0.09707407407407406
11,0.11227025418759691,0.006096208041772654,1.6277530451378084,0.02219497243700094,0.8213338106689785,0.07214994215665785,0.08948456790123457
12,0.10449661031177325,0.0078061088738264955,1.6002266486835064,0.03558362615536404,0.8280625898972788,0.07755396163498839,0.08375
13,0.10757821500668141,0.008822972665174886,1.5899126389794884,0.052677607384478846,0.7505773753406833,0.08819739870675106,0.07752777777777778
14,0.10422564981884064,0.005922590834824668,1.5841952153153473,0.0484590780539098,0.7257095968505151,0.07597178591218143,0.07146913580246914
