Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5117358141882596,1.1102230246251565e-16,0.3449422453976752,0.0,1.1520500612806912,2.220446049250313e-16,1.0,0.0
3,0.3308173223344225,5.551115123125783e-17,0.18933379963037655,2.7755575615628914e-17,1.6389947103048532,8.881784197001252e-16,1.0,0.0
4,0.2965868381805868,0.0,0.17416811181146635,5.551115123125783e-17,1.5681986791419016,4.440892098500626e-16,1.0,0.0
5,0.2650139612564462,0.0,0.14932473842543714,0.0,1.7547120341039815,6.299965420058443e-16,1.0,0.0
6,0.25613215596817684,0.00512696887420206,0.1407432561150375,0.0032401057790447316,1.6854152462804912,0.007306213543885366,0.9891775507399209,0.020731920698301758
7,0.20724579145513353,0.015006466307839403,0.11867647586595535,0.00703921231546519,1.7120066285476603,0.019259559912983594,0.9197550944263841,0.08804907744455145
8,0.20738579292056486,0.004724304842519504,0.11494521681791064,0.002145341908711524,1.72362852144326,0.03164962135175285,0.9570462738010247,0.08975109903686813
9,0.20187937282733212,0.012090353326552925,0.11430592988490011,0.005715267782186876,1.7848605350710147,0.03543526145782643,0.8351108847102221,0.12428289195355915
10,0.19442641425333868,0.004250072797695997,0.11061577287188372,0.0008941009885169233,1.7285674840694734,0.008354757417096174,0.9403810324894757,0.04007845583951567
11,0.19262498848567752,0.012001541432888996,0.11153170601069745,0.006053448292110177,1.7220747363916546,0.04989303634958049,0.8269995020185916,0.0859089304201515
12,0.17185590680375573,0.014005271113064367,0.10417897311389718,0.007282872205526546,1.7009941723080428,0.07312304680627268,0.8025178848635943,0.0837362499078722
13,0.18541445047901622,0.004510108794301965,0.10744364622539301,0.0022788960367359414,1.6135171771646324,0.02461626014278089,0.8753724014109262,0.06126987979782596
14,0.18940649591165812,0.00865320909071532,0.10768484244321548,0.003891861498286916,1.5868367687546077,0.0192791346265925,0.9164936884979923,0.04117425353486609
