Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5229999145352046,1.1102230246251565e-16,0.3290065684899867,0.0,1.2567090565303543,2.220446049250313e-16,1.0,0.0
3,0.33181702276135255,0.0009613028364044388,0.19658841135011065,0.0006074636934897827,1.642220446438397,0.0015274798462946969,0.9965139095972049,0.014179810397539789
4,0.32744208131023117,0.0,0.19415629404944681,5.551115123125783e-17,1.5161291874812226,1.831026719408895e-16,1.0,0.0
5,0.27334645863080304,0.003232005590833594,0.16109931668710423,0.0020000914091097954,1.6964474679075026,0.011722261373966284,0.970980994533094,0.0241636742043149
6,0.2781516729499505,0.003046608114326844,0.16345525952346493,0.0016000758964482698,1.595980768427645,0.005602230117555819,0.9849425288342031,0.019525698789789006
7,0.25190650323782154,0.0028990323180360534,0.15159091080677367,0.0016096625016130237,1.7906571093131227,0.00773437286593856,0.9140781737346179,0.05227778707516255
8,0.24032229291029295,0.005538987074276798,0.14323019721099675,0.0030587893848554653,1.6747734238240792,0.03011238006590907,0.8532179542657867,0.09022239982358526
9,0.22372178290763217,0.009874080304673065,0.13352838181414511,0.005483836809559763,1.6979380055588549,0.037716887283290645,0.7305111944510654,0.09579302178751985
10,0.22673429547986296,0.013589144152935311,0.13475222002856696,0.0076553267652374165,1.6515440291250953,0.041455718700397465,0.7768250829601824,0.08665818456166789
11,0.21882156100971722,0.014100769379761886,0.13237338194125658,0.00806391119526884,1.6233147492820614,0.04489888685324784,0.7663326108578196,0.0837296747550845
12,0.20220169960170264,0.012542051272968677,0.11970759067198725,0.007805496690103562,1.6189157181140619,0.044069348079227695,0.7447359773777258,0.08663358244239304
13,0.20496900009432825,0.014123852337660696,0.12010667329858206,0.008483622504442343,1.5418071607126163,0.06598843887599026,0.7182104782412002,0.07800822355420248
14,0.1940721054448037,0.017228761744845975,0.11274891879272296,0.009629098243965007,1.5102480106650393,0.07744026956497688,0.6684129050871334,0.07968256667098583
