Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.3231252761184682,0.0,1.171888766525599,2.220446049250313e-16,1.0,0.0,0.7271604938271605
3,0.1855089827886551,2.7755575615628914e-17,1.6811955284082771,0.0,1.0,0.0,0.37160493827160496
4,0.17813790099376967,0.0005355919124252078,1.5900928752113452,0.0020790689292787138,0.9970389388510028,0.01021056366319063,0.2543827160493827
5,0.14438004163946083,0.0007019011020980942,1.8508880179305012,6.394195894022007e-05,0.9852347537726411,0.01643396427534698,0.2059722222222222
6,0.13226882740417933,0.0018767625420372128,1.783491080246118,0.018159619973902252,0.8837307237797439,0.10108973202859406,0.17142283950617287
7,0.14542595110888712,0.0007898455529911138,1.7140967629421546,0.01023211263942762,0.9679785767352495,0.027228661035395865,0.13819444444444445
8,0.13723916468656336,0.002566899902771852,1.6583242003740641,0.0026546559792417377,0.9786023760833384,0.027380412274636112,0.12173765432098765
9,0.13589325264596983,0.0035914167789419466,1.6496967872718757,0.009549230002625728,0.8958473547180065,0.051214155596130725,0.10702777777777778
10,0.11163365902881343,0.004092332363864511,1.6515019299651357,0.030776421492743667,0.813875873679159,0.08080320250797929,0.09751543209876543
11,0.12261412239959686,0.006471530966575911,1.5855411942142925,0.024898041218522307,0.8072845389997707,0.08277260881949605,0.09181481481481482
12,0.11763571322478793,0.004218666988078634,1.6100492003006763,0.02085902188841003,0.8714827765401102,0.06980401254809311,0.08036111111111112
13,0.12129442288828172,0.00980300795275509,1.5731515865518215,0.04309796283658761,0.7825979814135468,0.08757687317680247,0.07695061728395063
14,0.12587131522381903,0.009629904134050734,1.5397732382897655,0.035319202659749895,0.8500760535331177,0.08376258934774856,0.0699783950617284
