Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5247467823545052,1.1102230246251565e-16,0.3328270438891701,1.1102230246251565e-16,1.2100554717268894,2.220446049250313e-16,1.0,0.0
3,0.3545558767854214,1.1102230246251565e-16,0.2106377247144459,2.7755575615628914e-17,1.5972282681877852,0.0,1.0,0.0
4,0.32581382176368356,5.551115123125783e-17,0.1971053690109093,0.0,1.5024039805093907,2.360366527284141e-16,1.0,0.0
5,0.2788050265655619,5.551115123125783e-17,0.1647886394349172,0.0,1.7490947816365394,7.431033801933001e-16,1.0,0.0
6,0.25294430575423227,0.0054696384279455616,0.15059569039093948,0.0025466741102497135,1.7762267300337482,0.01676190218009358,0.9205691526404226,0.04641282116471539
7,0.25162536892748333,0.005373007702232966,0.15029986860883127,0.0027848456702746147,1.7547600638277627,0.006132077745747722,0.9589733299871945,0.0279279497749418
8,0.2388110667269826,0.000213496780428708,0.14323632430523503,2.0408344541706372e-05,1.6816082877072285,0.0017151801891905393,0.9974229573658195,0.012691798151472783
9,0.22436040896416873,0.006878017151554113,0.13475357730316792,0.004335361047759914,1.6732256592819628,0.02229920731914172,0.9026083611209202,0.07429619197264767
10,0.1966289529422324,0.013706743210075067,0.11701469238538749,0.007293915017928645,1.6539758071272903,0.03148731483768482,0.79731002943112,0.08176380885535832
11,0.20677345368916245,0.014527512706360825,0.12310298611064581,0.009192820430798372,1.6030462307457858,0.0425822498820998,0.7552029351930203,0.0897421321186897
12,0.1996640625215552,0.008493713039953273,0.12105002267328048,0.005134391394153009,1.6120910580974745,0.034425065018344324,0.8074467391878946,0.07206773226339219
13,0.2038889241288673,0.011440751470396115,0.11978281674788781,0.006690087946501922,1.6049878430909195,0.0376012695624117,0.7077815454377304,0.09739729221252183
14,0.20118199763861874,0.009950347280004492,0.11844867563273356,0.005783519797497562,1.5755407975108364,0.029964919002755563,0.8003881252781898,0.08143881284919811
