Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.49328451631950465,0.0,1.2808672861217045,2.220446049250313e-16,1.0,0.0,0.7271604938271605
3,0.3130153814742233,5.551115123125783e-17,1.7855271198409628,6.661338147750939e-16,1.0,0.0,0.37808641975308643
4,0.28303252098223314,0.0,1.671427814847467,2.220446049250313e-16,1.0,0.0,0.2675925925925926
5,0.24680737564923258,5.551115123125783e-17,1.8878741298177772,6.181460191301304e-16,1.0,0.0,0.2015432098765432
6,0.25414717688860483,0.00031133291859381895,1.7082390632835698,0.00355329401326064,0.9883987691828309,0.012297042670143008,0.1746574074074074
7,0.20239453654091313,0.003243675663416664,1.896546923151872,0.023572749116131733,0.8739349301507099,0.08277080886917663,0.13883333333333334
8,0.19830551847922254,0.006998160725236216,1.8471689961456483,0.01285628881488973,0.9123577979612203,0.05489298990643745,0.1210216049382716
9,0.17793799415703532,0.009245397016544159,1.83268386307218,0.03463050459363338,0.851360803067181,0.06777533229045504,0.10820987654320989
10,0.17409960032375993,0.010348750970398004,1.808122254660206,0.051231533348567525,0.7725869441610349,0.08545027143803685,0.09842283950617284
11,0.16567165915311213,0.010294993603450257,1.7658740290923327,0.03895172376268478,0.7390954230056196,0.09506664079773418,0.09215432098765432
12,0.1497058281589644,0.004566118007189032,1.7538356713268477,0.023615251358470684,0.8492957946603165,0.05195969930395719,0.08259567901234569
13,0.14933276587451563,0.007817064442448687,1.7558672898425594,0.047755224976656144,0.8192617711076708,0.07302761930950301,0.07521913580246914
14,0.16362508079384475,0.007205262179633968,1.7184439871627015,0.023109520773734453,0.8707568298495021,0.06756650917886076,0.06735802469135803
