Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5272827917051108,1.1102230246251565e-16,0.3524178480939777,0.0,1.2305641785545844,0.0,1.0,0.0
3,0.3402442778115429,0.0,0.19145365815379997,8.326672684688674e-17,1.6427177243302467,8.881784197001252e-16,1.0,0.0
4,0.3164374038697322,0.00013251148208949523,0.18077825938046807,8.427648052805648e-05,1.5465392877294706,0.002931478493300925,0.9971324612546886,0.008801546944173908
5,0.2758826828844711,5.551115123125783e-17,0.14957651757723586,0.0,1.7563317167198382,3.794299872214038e-16,1.0,0.0
6,0.23503130675061035,0.003642513900972798,0.13191470881891368,0.0018847781475790908,1.957054679350112,0.00990369307628007,0.988483044001081,0.016075778636806815
7,0.25776790884729606,0.00163200349068742,0.1413298837209072,0.0011400259399613607,1.8487949682126048,0.010580186913051248,0.9930034038657138,0.013872294364055788
8,0.22324866195858983,0.007217636738132577,0.12964018142035225,0.0024922939866013445,1.7537625883843293,0.01363467019308173,0.9072674176305225,0.04753427279697267
9,0.2152401739060371,0.005066299942338486,0.12267164889716854,0.004791392903957038,1.6938382045113656,0.03352757838607244,0.9042045921235062,0.04964082982354615
10,0.18685445237044732,0.010416219729553356,0.10692458953208883,0.005500289573379416,1.7062689737716203,0.02573573994246928,0.7548359436308296,0.07861662874857876
11,0.19300280269351608,0.011506689829201751,0.10860247112041271,0.005711015790119446,1.6230506072779147,0.033282301711248345,0.8018370697549745,0.06874764672160688
12,0.17356752005586684,0.01183263168961348,0.10101895327123861,0.006445570817362963,1.5881228160456433,0.022383602085331713,0.8789298765544127,0.0626994203244795
13,0.1909121266469848,0.019246932673677285,0.11041613765209685,0.009360286697445661,1.5600050963766234,0.06112670876404363,0.7113467099051858,0.08450471054299359
14,0.18794750473049374,0.021118047490387464,0.1091384725291048,0.010599186847911276,1.4969382557253446,0.09440287168236922,0.693677424895867,0.08424836846979229
