Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.48899153816995666,1.1102230246251565e-16,0.3030835973623533,0.0,1.383832994132699,0.0,1.0,0.0
3,0.3175595006539686,5.551115123125783e-17,0.1889921598531971,5.551115123125783e-17,1.5943518911684507,2.220446049250313e-16,1.0,0.0
4,0.3245860059472752,0.0,0.19202411444061734,0.0,1.5109274513594029,1.9100999153570944e-16,1.0,0.0
5,0.27016100342840726,0.0029948526417363686,0.1601222794955595,0.001921606928251977,1.7417351465794073,0.013426392110091797,0.9460581283440194,0.05660576696675142
6,0.2974681284036761,0.001697792290682253,0.17499996711385946,0.000959243387088077,1.54097581129179,0.0035408633555612063,0.9661372493268275,0.02821951164455425
7,0.25899639470728864,0.003150836702934699,0.15475805168033363,0.001909279616780067,1.7641276088441618,0.018103623185342515,0.895267499252303,0.08148826770678833
8,0.25376558547181394,0.007752905165436427,0.15064044382620723,0.0040032659151393495,1.650896481047111,0.03891449829527136,0.8100759660730167,0.09136828923498092
9,0.22226064526945577,0.009923426947381133,0.13224923146877926,0.005943904534199882,1.6749779148478532,0.060126311173204404,0.6844495008495927,0.10044629844272837
10,0.2202716291945187,0.01622652004675744,0.12934378716636633,0.00975774628778585,1.6448078954125775,0.046077131210181047,0.6677049717679754,0.10709100900474147
11,0.21577894236191483,0.013910378203477671,0.12809446131080177,0.008910717371759263,1.6538748334123414,0.055685709887708136,0.6539511634508562,0.0900610771968266
12,0.20820111829643273,0.015222251789466007,0.12246206396189656,0.008524879955857418,1.6173996153787247,0.05139713661766179,0.6872927289880463,0.09120303474422183
13,0.21206860282955872,0.018433487897547018,0.12214978851255841,0.01100701040896029,1.513716557402644,0.06774363251229575,0.6473574844590301,0.08615858438778626
14,0.18867147556773733,0.02122778408651227,0.107405839113287,0.012443161131727023,1.522453652752883,0.08100657865514778,0.6105838483277078,0.08500333023467208
