Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.49403567919761143,2.220446049250313e-16,1.2468857674078713,2.220446049250313e-16,1.0,0.0,0.7444444444444445
3,0.24207281956805982,8.326672684688674e-17,1.8068619909943842,2.220446049250313e-16,1.0,0.0,0.43333333333333335
4,0.227021488840868,2.7755575615628914e-17,1.7562260644843326,2.220446049250313e-16,1.0,0.0,0.2611111111111111
5,0.24817727320804145,0.0015713679940739555,1.8339130491529025,0.0036486983440064233,0.9953941425806528,0.013308626288009141,0.20321296296296298
6,0.24352850093639872,0.0013801095685765752,1.8123502375996472,0.006644882908569126,0.9877233680442626,0.014409910437402512,0.1830030864197531
7,0.224669016559561,0.0031693687009045996,1.7378127913468109,0.005467449576431379,0.9757475929894481,0.024332333784599765,0.1525462962962963
8,0.17201313416856603,0.0018157868484433629,1.762151140248028,0.006002729103072756,0.9805208875412165,0.016772765513200033,0.13037962962962965
9,0.19363510199474226,0.006282787819705145,1.6610417558427886,0.013127610317041306,0.9860453574285335,0.023320014997340283,0.1263179012345679
10,0.16257933432145638,0.007801718562897507,1.7373080802048861,0.015909622099356552,0.9834238110300109,0.03155632263569885,0.10807716049382717
11,0.16107853802429203,0.01135135002199829,1.7413631198498,0.02281419076849995,0.9489420337091323,0.04614915073766556,0.09536111111111112
12,0.16804351927088426,0.008006768675464309,1.675509540228605,0.034808056397370626,0.850213864975049,0.09581214946328782,0.08763888888888889
13,0.17460721550981562,0.006850658681207559,1.680318617667121,0.038436316809883575,0.8657549088717206,0.09208091294042416,0.07744753086419753
14,0.1684531063514318,0.002005279035602863,1.707636514534605,0.003840681997613334,0.9698510680053374,0.024400731717620413,0.06474074074074075
