Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.49328451631950465,0.0,1.2808672861217045,2.220446049250313e-16,1.0,0.0,0.7271604938271605
3,0.31762540328958033,0.0,1.7727352909274432,0.0,1.0,0.0,0.37530864197530867
4,0.2697984305071513,7.02869433014297e-05,1.7125132856038703,0.0007336149730769129,0.9987745836726579,0.0060351103516337315,0.26301851851851854
5,0.2452607307680462,0.0018813150115032536,1.8708543950273457,0.0041571771224987114,0.9881287676118183,0.019485912984547982,0.1992962962962963
6,0.23956605599174405,0.00047727674264310077,1.735505517390223,0.0030843418520813113,0.9966508285830921,0.008013933505001031,0.1738395061728395
7,0.21324660115327318,0.0051197079969766395,1.7234010220376397,0.01477596000682744,0.9328264942529705,0.06575490920721101,0.14600000000000002
8,0.17196141255379427,0.005459096890890322,1.7025292478825458,0.030361553434763537,0.9380345533508301,0.04010948521161158,0.13048456790123455
9,0.1723433742363508,0.003702059407876173,1.7942959931722984,0.011189744947078155,0.9364300230836108,0.04672508174903448,0.10847222222222222
10,0.16390110840877056,0.010902022920148673,1.757801310379294,0.028818626833258483,0.8199647491493605,0.09174415140229292,0.10275308641975311
11,0.17263706629265926,0.009980048523647398,1.68951146071755,0.0433278487433634,0.7561194324459847,0.09905762288126366,0.09650925925925925
12,0.1616603346988657,0.007677646535194637,1.7583713957636364,0.019748780281256775,0.832262902375757,0.07090936295127111,0.08301543209876544
13,0.14573708141362046,0.012521938234281445,1.745763020334306,0.03572198527288158,0.7392880337266862,0.07989318296758711,0.07487037037037038
14,0.17022218211627127,0.008223888872567047,1.7012927749787616,0.028460807816683444,0.849477681835844,0.07401807821404185,0.06777777777777777
