Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.4953549794620281,0.0006322722714185417,1.3986972604157684,0.003827554294590321,0.9988807516926902,0.007834738151167616,0.6788641975308644
3,0.30856959057725253,0.00039413800801767467,1.7600825895256804,0.0009829599486201877,0.9992485280074476,0.005260303947867231,0.3871234567901234
4,0.2748449214609752,0.0005218349565597933,1.6830183953564537,0.0016690063696428346,0.991077232723358,0.015727551638397095,0.24721913580246913
5,0.23734848824176819,2.7755575615628914e-17,1.8978306629467456,4.884981308350689e-16,1.0,0.0,0.19753086419753085
6,0.19173865810426785,0.005192619689905834,2.0231421262613396,0.03867036987725218,0.8798545085548056,0.10049138261969515,0.1621327160493827
7,0.2123465367142619,0.007839498525513808,1.947657616274446,0.022682493683019684,0.9121273734288975,0.0870881924233523,0.15170679012345678
8,0.19890315063615144,0.013474624546486085,1.8380535009093077,0.037453903510165414,0.8269029513510796,0.0982596702093635,0.12575308641975308
9,0.17918481338023726,0.010214930421279331,1.8400817618162977,0.0414588350593925,0.735694079853712,0.10081765803856371,0.11371604938271605
10,0.1878781545087676,0.011815222172420224,1.765070908554646,0.04927838957267682,0.7582289641821045,0.09157393132647475,0.10365740740740742
11,0.17145726121750066,0.011507000376116999,1.7394316980612203,0.04937699824140874,0.7318532013891779,0.0816543751682845,0.09295370370370369
12,0.16258203737867352,0.012122255555323461,1.7673767992289322,0.06421201019106927,0.7039790210807002,0.07367478490552434,0.0847962962962963
13,0.1775015805761375,0.016295914600249775,1.6210925186220642,0.06274571717581451,0.6818093317271806,0.07774497379302454,0.08345679012345679
14,0.1621392977503655,0.017330105957965546,1.6598346843775844,0.0793386556673926,0.6692175916326267,0.07211541618680932,0.07757716049382715
