Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.5117358141882602,0.0,1.1400191971379692,2.220446049250313e-16,1.0,0.0,0.7271604938271605
3,0.33823007426203255,1.6653345369377348e-16,1.618264099916127,2.220446049250313e-16,1.0,0.0,0.3808641975308642
4,0.3078593457697139,5.551115123125783e-17,1.5437324658428846,4.373771479125257e-16,1.0,0.0,0.2632716049382716
5,0.25278793109921743,0.0001516104971749909,1.7776609799746066,0.0008208447717872723,0.9980163610611519,0.007961657188981699,0.1962777777777778
6,0.2565330248802265,5.551115123125783e-17,1.6453312039566754,7.856740153113387e-16,1.0,0.0,0.17191358024691358
7,0.23805435391646593,0.005114804766756003,1.7462765602709647,0.026021731787485826,0.9059159036728911,0.09679103813326045,0.14223456790123457
8,0.2358310748637088,0.0011295985572509837,1.7050343045236769,0.007937869843454622,0.9680304780916391,0.029381158812182853,0.1205216049382716
9,0.22463553323952032,0.005594451318739939,1.6754916311245405,0.02326118082599907,0.8738002775818762,0.06829037400433798,0.10958641975308642
10,0.20141298920885034,0.0030315047894561072,1.6670192666734567,0.015093571793150578,0.954555807844563,0.03844501875010332,0.0971820987654321
11,0.19952198188339454,0.0025891499777353603,1.6562007287907983,0.019147456858382123,0.9317228678029522,0.03449320793092028,0.08590432098765434
12,0.18764334622786424,0.003128935233934967,1.6691434297757348,0.019039322210101926,0.9128945127986063,0.04209044571533628,0.07492592592592592
13,0.1875466073566117,0.004827129279022644,1.68318220972776,0.045582357853923665,0.8294429506020675,0.06494682393049594,0.07071296296296296
14,0.1861333124974297,0.013069452629735068,1.6463597835418387,0.03839245844450969,0.812355362460368,0.06394344413520182,0.06585185185185186
