Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.5247467823545052,1.1102230246251565e-16,1.2100554717268894,2.220446049250313e-16,1.0,0.0,0.6944444444444444
3,0.3545558767854214,1.1102230246251565e-16,1.5972282681877852,1.616509124176106e-16,1.0,0.0,0.3814814814814815
4,0.32581382176368356,5.551115123125783e-17,1.5024039805093907,2.360366527284141e-16,1.0,0.0,0.2617283950617284
5,0.2788050265655619,5.551115123125783e-17,1.7490947816365394,7.431033801933001e-16,1.0,0.0,0.20586419753086418
6,0.25294430575423227,0.0054696384279455616,1.7762267300337482,0.01676190218009358,0.9205691526404226,0.04641282116471539,0.16086111111111112
7,0.25162536892748333,0.005373007702232966,1.7547600638277627,0.006132077745747722,0.9589733299871945,0.0279279497749418,0.13596296296296295
8,0.2388110667269826,0.000213496780428708,1.6816082877072285,0.0017151801891905393,0.9974229573658195,0.012691798151472783,0.12100617283950617
9,0.22436040896416873,0.006878017151554113,1.6732256592819628,0.02229920731914172,0.9026083611209202,0.07429619197264767,0.10465432098765433
10,0.1966289529422324,0.013706743210075067,1.6539758071272903,0.03148731483768482,0.79731002943112,0.08176380885535832,0.09433641975308643
11,0.20677345368916245,0.014527512706360825,1.6030462307457858,0.0425822498820998,0.7552029351930203,0.0897421321186897,0.09040432098765432
12,0.1996640625215552,0.008493713039953273,1.6120910580974745,0.034425065018344324,0.8074467391878946,0.07206773226339219,0.08274382716049383
13,0.2038889241288673,0.011440751470396115,1.6049878430909195,0.0376012695624117,0.7077815454377304,0.09739729221252183,0.07666049382716049
14,0.20118199763861874,0.009950347280004492,1.5755407975108364,0.029964919002755563,0.8003881252781898,0.08143881284919811,0.06855555555555555
