Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.49328451631950465,0.0,1.2808672861217045,2.220446049250313e-16,1.0,0.0,0.7271604938271605
3,0.3130153814742233,5.551115123125783e-17,1.7855271198409628,6.661338147750939e-16,1.0,0.0,0.37808641975308643
4,0.2774430121384055,0.0023015196705397038,1.6997088612784952,0.008386812981868531,0.9632838527499622,0.046245966837121885,0.2566604938271605
5,0.236215548781729,0.0,1.9371663818714677,6.450768384495631e-16,1.0,0.0,0.19907407407407407
6,0.2349411750819409,1.3575769611546994e-06,1.740530488659444,0.0011561889091001466,0.9922185016445688,0.017476275266681753,0.17550617283950617
7,0.20984499322934383,0.004472245400618289,1.7653980677998506,0.04229611587859164,0.9570928698646922,0.04574446374234126,0.14458641975308642
8,0.2065584691704693,0.003934229232022998,1.8136729576556476,0.013181872177882291,0.9819264785356095,0.03461041629473343,0.12167283950617283
9,0.18214924864307516,0.005163886769652888,1.802527895416158,0.017934900060124458,0.8826100068589302,0.0654222545643996,0.10870987654320989
10,0.16419615363064818,0.006210614211309915,1.8131726310959138,0.025290285333525397,0.8494904994221629,0.07756564221758398,0.09658333333333334
11,0.16065331386776793,0.007301735615958768,1.80470453829169,0.0218542633522548,0.8140065098698026,0.10521714778209339,0.08898456790123455
12,0.15398218517392068,0.01138559282543264,1.7797758801122439,0.04053871716340288,0.7900872757922088,0.07413686117612396,0.08289506172839506
13,0.16689436109814243,0.005703008009335611,1.746496574044596,0.03408860630036853,0.8103475237767893,0.06539592403935815,0.07689506172839507
14,0.17762090454774562,0.008147718484835455,1.6920334083469024,0.05148733679126612,0.7813875790062385,0.08612907109710193,0.07264197530864198
