Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.5369784413743721,1.1102230246251565e-16,1.168524311393167,2.220446049250313e-16,1.0,0.0,0.7104938271604938
3,0.35387071899986433,5.551115123125783e-17,1.598381876519984,4.440892098500626e-16,1.0,0.0,0.37808641975308643
4,0.31610440501914633,0.0,1.5362732631158817,3.3158330576972437e-16,1.0,0.0,0.25679012345679014
5,0.2693366695962761,0.0,1.7430755762350696,2.3914935841127266e-16,1.0,0.0,0.1935185185185185
6,0.2773502433640488,0.0008248075856003367,1.632121249841266,0.004348505449210872,0.9944079577826396,0.013421612017206366,0.16868518518518516
7,0.23534438050103415,0.002466881697823265,1.7871160158426627,0.02198679541377132,0.9372362844736065,0.050021987639166925,0.13570370370370372
8,0.2250372897856732,0.00036921785963511404,1.7618615848651036,0.00073845920366048,0.9970379004692557,0.008258677884587822,0.11606790123456791
9,0.21935854991146064,0.0037124444850638078,1.7085397191798735,0.02099752116834868,0.9169053505272802,0.062124908465323335,0.10626851851851853
10,0.19152915330356124,0.011058797189139201,1.6400133110596276,0.032349084571909215,0.7772479962508264,0.09755445432180976,0.09761419753086419
11,0.2054293070912257,0.012280990081293252,1.597649481256328,0.0489817613469597,0.7691955194756425,0.08596526325351053,0.09053395061728396
12,0.2112092614858775,0.007865486082056772,1.5763679040177234,0.02314781438321734,0.8384928630676175,0.0643815886787939,0.08361111111111111
13,0.20730059181110788,0.010376234759435521,1.5986391601026508,0.026242550329949085,0.7931546043532203,0.09165651972753877,0.07390123456790124
14,0.19405958663199974,0.008154925607188201,1.6153390199811986,0.03627424453642731,0.911998598704461,0.055331662649189456,0.06459876543209878
