Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.49328451631950465,0.0,1.2808672861217045,2.220446049250313e-16,1.0,0.0,0.7271604938271605
3,0.30499741417761944,1.1102230246251565e-16,1.7945646340379051,8.881784197001252e-16,1.0,0.0,0.3731481481481482
4,0.2694869162692513,0.00045715807846985327,1.7052645569302274,0.0003290524398033771,0.9936231637215243,0.014321579346658416,0.25855555555555554
5,0.23990055969086355,0.0006776953277705499,1.8855768789926748,0.0013356975889323092,0.9934312688697595,0.013934382977952438,0.19614197530864197
6,0.2576511061245765,0.007202820499201548,1.6838879943756893,0.011123471069215529,0.9897457662192075,0.01609941229204336,0.17698148148148152
7,0.23528601345785524,0.0030882457695484552,1.7137729755271345,0.0029740481572580746,0.9978392822680432,0.008931040520300998,0.1506141975308642
8,0.20549188629798487,0.005175291601329104,1.804439205819378,0.010472151407994157,0.959069126210962,0.0309562845598625,0.12367592592592594
9,0.17455619988147705,0.0052672384948488,1.8074997667410784,0.02558932406916121,0.9067243795168509,0.04689248139039981,0.10866975308641977
10,0.172436897233352,0.0084297263693805,1.7854532012998405,0.04367571845125301,0.7726372539499694,0.08187368906132407,0.10090432098765433
11,0.152020403303067,0.0071304247178517344,1.7831212104660363,0.037350962291531814,0.8011046325603168,0.07318986585337942,0.08877777777777777
12,0.15330279053979415,0.009963829324431411,1.756383143765254,0.037017292275865456,0.8198375545524498,0.07312600792842712,0.08406481481481481
13,0.14678908040748467,0.012655496042548075,1.7601045940091036,0.038262683851863995,0.7806904107574759,0.08267070272078011,0.07578395061728395
14,0.16696812932201685,0.008093215475314422,1.7242762309183848,0.03739005287612111,0.8610620872021538,0.07147273908264992,0.06729938271604939
