Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.30971412222452566,1.1102230246251565e-16,1.2808672861217045,2.220446049250313e-16,1.0,0.0,0.7271604938271605
3,0.18116608311790866,2.7755575615628914e-17,1.7910373631685903,0.0,1.0,0.0,0.37530864197530867
4,0.16619946925223755,0.00020546811880801545,1.694562134252247,0.0004725696164211031,0.9964335454027216,0.010946780619279709,0.25820987654320987
5,0.13802270583224976,0.0,1.9346317867429699,4.2363410620225113e-16,1.0,0.0,0.19598765432098766
6,0.13714097076123696,0.00307054262471889,1.7502657966818873,0.011018073925705486,0.985786213196962,0.022116062869320375,0.17405555555555557
7,0.12011510411783728,0.003010791440922374,1.9150484507310086,0.05553604566158686,0.8876768673293529,0.12854967081636767,0.13655246913580246
8,0.11377286326716533,0.0039059020125983123,1.8086168883005616,0.028840501544837534,0.8951640710481195,0.06271442358166007,0.11967901234567901
9,0.11249133509357452,0.003559078429838746,1.809040684998717,0.028991336592345207,0.7850553082705546,0.09131710210933212,0.1084753086419753
10,0.0988175422297121,0.003971630787548428,1.7850191033832903,0.029967853529333652,0.7952145025702828,0.08678267982982481,0.09796913580246915
11,0.10190795033183629,0.0035494747690333,1.7518847601993155,0.023946374219737446,0.8312607105258425,0.08026422422981641,0.09028703703703703
12,0.1044872070470169,0.00593020671497382,1.7253076640715674,0.031114149868980874,0.8112919958511182,0.1027686728524397,0.08562962962962962
13,0.09838095397569736,0.005080417659440385,1.7138658229226424,0.04063607755714277,0.7422303246009013,0.072508183626313,0.07948148148148147
14,0.0917425875852067,0.007684026825973803,1.7211067477596373,0.04103618275276632,0.7483128168831727,0.07299389621727974,0.07151543209876543
