Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.3124097165800075,5.551115123125783e-17,1.3385650210011804,6.661338147750939e-16,1.0,0.0,0.6364197530864197
3,0.19048696143393873,5.551115123125783e-17,1.595421811990357,4.440892098500626e-16,1.0,0.0,0.38549382716049385
4,0.1940951248453186,0.00035012199547859984,1.5164787936483313,0.0020268974927106277,0.9971437016483852,0.012090381955818175,0.24780555555555556
5,0.16615879161055733,0.0005549656423702472,1.716402011301011,0.001872379229215261,0.998415252105682,0.008185277606446443,0.19902469135802467
6,0.17031576536451937,0.002758870858742572,1.568224739108082,0.019055518674938012,0.970176880935573,0.027206835421170254,0.17519135802469135
7,0.1515932640768093,0.0031096410590876374,1.7864199178014986,0.01014378700254086,0.9090135195400235,0.054630638868475724,0.1364351851851852
8,0.14628660488014542,0.003211305872772293,1.6696018334213818,0.025021532446749425,0.891350232146229,0.06599620372509678,0.1252962962962963
9,0.13397023637292751,0.006017512825718251,1.6841787013781624,0.04064896010981632,0.6900528093830515,0.09600187341907157,0.11236111111111109
10,0.11977646056613497,0.009923950432692131,1.6665703609692084,0.04593512001124495,0.6690996645660797,0.10303221960204666,0.09870987654320985
11,0.12475714654611528,0.009718586616669673,1.676252847738101,0.04925026027913545,0.6860919722541217,0.08637997743334717,0.09097222222222222
12,0.12380454393557835,0.0074237671386395655,1.6391808645745514,0.04336567689391181,0.7376446887662453,0.0905849825322105,0.08330555555555555
13,0.12482357894054347,0.011302190040360116,1.4962705237153093,0.06124030269036219,0.6876916143739132,0.08338505234765711,0.08388271604938273
14,0.11626696417549479,0.012257485417149942,1.443408303202852,0.06602594201378723,0.6607906709809767,0.09177774857878837,0.08230864197530864
