Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.5000884354649743,1.1102230246251565e-16,1.3385650210011804,6.661338147750939e-16,1.0,0.0,0.6364197530864197
3,0.3193330678468705,5.551115123125783e-17,1.595421811990357,4.440892098500626e-16,1.0,0.0,0.38549382716049385
4,0.32732009603725504,0.0006949263230510936,1.5164787936483313,0.0020268974927106277,0.9971437016483852,0.012090381955818175,0.24780555555555556
5,0.2818518982661873,0.0009786824788316772,1.716402011301011,0.001872379229215261,0.998415252105682,0.008185277606446443,0.19902469135802467
6,0.2900218535158585,0.004587767409627453,1.568224739108082,0.019055518674938012,0.970176880935573,0.027206835421170254,0.17519135802469135
7,0.25272716454458705,0.005171333230058702,1.7864199178014986,0.01014378700254086,0.9090135195400235,0.054630638868475724,0.1364351851851852
8,0.24806420377498173,0.0065090234010583,1.6696018334213818,0.025021532446749425,0.891350232146229,0.06599620372509678,0.1252962962962963
9,0.22504191627386072,0.012026363294294486,1.6841787013781624,0.04064896010981632,0.6900528093830515,0.09600187341907157,0.11236111111111109
10,0.2055413001438261,0.0169705368940967,1.6665703609692084,0.04593512001124495,0.6690996645660797,0.10303221960204666,0.09870987654320985
11,0.20952418596973854,0.015191824538083864,1.676252847738101,0.04925026027913545,0.6860919722541217,0.08637997743334717,0.09097222222222222
12,0.21054293297915527,0.012984994254646571,1.6391808645745514,0.04336567689391181,0.7376446887662453,0.0905849825322105,0.08330555555555555
13,0.21453519417881636,0.02019792018309297,1.4962705237153093,0.06124030269036219,0.6876916143739132,0.08338505234765711,0.08388271604938273
14,0.20175451490328758,0.0212356880253245,1.443408303202852,0.06602594201378723,0.6607906709809767,0.09177774857878837,0.08230864197530864
