Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.5247467823545052,1.1102230246251565e-16,1.2100554717268894,2.220446049250313e-16,1.0,0.0,0.6944444444444444
3,0.2858105651911158,5.551115123125783e-17,1.6159160196368827,6.661338147750939e-16,1.0,0.0,0.4148148148148148
4,0.3176619396400576,6.088874153532996e-05,1.5288218725082876,0.0012902333272976775,0.9971546471533116,0.008733450138664813,0.2618672839506173
5,0.2910651257905728,5.551115123125783e-17,1.701744085088315,5.063396036227355e-16,1.0,0.0,0.2006172839506173
6,0.29764605935910354,0.0,1.551873309627581,1.8577584504832502e-16,1.0,0.0,0.1765432098765432
7,0.26940709675852403,0.004203195888488173,1.4987147148234,0.002693669391354091,0.9849965597836773,0.017654645927967835,0.1593240740740741
8,0.241282865680065,0.00041197815093682604,1.7061565548643605,0.0006165803818929887,0.996071251717452,0.011398750934755958,0.11675925925925926
9,0.22499855881175862,0.0031769943160156176,1.6534985896415635,0.023248303151209574,0.9043580243022796,0.09213404287624256,0.10760493827160493
10,0.20938264510154098,0.012382194523363312,1.6425639547717006,0.040878490458493885,0.7604791913901208,0.08697423567521899,0.09792592592592592
11,0.1936502819108505,0.009492853564260025,1.6425620204753528,0.054237306558520396,0.7735973256316923,0.0790143095500042,0.08996913580246914
12,0.20714136540948488,0.01109679341340278,1.606454459964942,0.041623325426818854,0.8323560129286715,0.07375650045824425,0.08397839506172841
13,0.20903648190050983,0.01053105608274578,1.6225451793043604,0.03311041209452601,0.81036520286926,0.08050418148691184,0.07446604938271605
14,0.20150551951364612,0.010724618613163595,1.607419066912223,0.026106214363934382,0.8000768206887621,0.07288254556407762,0.06719135802469135
