Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.35416735637933344,1.6653345369377348e-16,1.220554491016728,2.220446049250313e-16,1.0,0.0,0.6944444444444444
3,0.20130576985775409,2.7755575615628914e-17,1.6015618057359102,0.0,1.0,0.0,0.37808641975308643
4,0.18689532111380916,2.7755575615628914e-17,1.5196874213179705,1.6011864169946886e-16,1.0,0.0,0.2660493827160494
5,0.15700955038808226,2.7755575615628914e-17,1.7546751103503633,4.2012810848978124e-16,1.0,0.0,0.20030864197530865
6,0.15302793473450793,0.00127706429937112,1.6145789943613869,0.010138748439356342,0.9931641155831215,0.018663112385930932,0.17566358024691361
7,0.13418826409820026,0.002288831662057561,1.8159125458463634,0.025911749602242646,0.9278240903838536,0.05739881588340021,0.1335740740740741
8,0.12960663200552958,0.002427610405826597,1.703712777246431,0.015985971068400242,0.9101164610703703,0.048343412549058426,0.12393518518518519
9,0.1217037929942331,0.00457548655398596,1.7071003222267336,0.07097289210957666,0.851149429604487,0.09591360889864037,0.11002160493827161
10,0.10759481136444168,0.004843959575581525,1.7089470112711362,0.056408851602848406,0.7470644386855679,0.10391973601204503,0.09778395061728395
11,0.11408390239981792,0.006543554159040699,1.6719952340068736,0.04712021329699544,0.7480339231385233,0.08552007809152039,0.09187654320987652
12,0.1201440387897653,0.006676962457408019,1.6046500688274097,0.04127207154859284,0.7274117632260227,0.08408815149555536,0.08658333333333333
13,0.11975327992371926,0.008452353139307341,1.6310218167752595,0.05496658091346011,0.6776730076899112,0.09596270004520072,0.07500925925925926
14,0.11529574139871478,0.007029640605862256,1.6073727689900812,0.04378815790855538,0.7863991486996268,0.07784976609757333,0.06799074074074074
