Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5091913693320084,0.0002557263299374774,0.32492382294239575,0.00018076075705615013,1.14380457024255,0.002822567927562652,0.9987303378712,0.008887634901601181
3,0.3030622215370407,0.0,0.17498824958470022,2.7755575615628914e-17,1.7187269785907722,2.220446049250313e-16,1.0,0.0
4,0.2871325823860017,0.0001651112854898273,0.16593326668033806,0.00012495478067934637,1.621440171756425,0.0017405275366148226,0.9980867258312482,0.009890212922282865
5,0.24170706229160507,0.010235938478203952,0.1308122817408829,0.0057692914529955544,1.658188839191567,0.016264250033284758,0.9415023549941155,0.06801534287627282
6,0.17823387576676605,0.01940100855563805,0.1302902853759483,0.005308185677460421,1.7006872285085028,0.09956372301393868,0.8431906266338248,0.15080865540041477
7,0.21012514249473555,0.0007529200472840979,0.1459285148747088,0.0017228960140349002,1.6433358330652033,0.025048840747762285,0.9949630928110249,0.020154118570452517
8,0.21411425280622098,0.0002981382889717276,0.13832417057515523,0.0001954145000959468,1.560555370205314,0.0014833059488508656,0.998549333877801,0.007144453632209595
9,0.20979464143322887,0.004197297568183862,0.12883432548746307,0.002549775678818224,1.5785707063811276,0.016895648923645003,0.9742103246573658,0.027817613750103533
10,0.20416972885649137,0.004046524447511159,0.11956070329068261,0.0027388886961545633,1.6595704988192574,0.01258976821510259,0.9393896863069294,0.04031482846624411
11,0.18960291560091566,0.0038049644173659028,0.11759294527199778,0.002451545281065809,1.6642516288516496,0.013971478836960186,0.934313520486974,0.042268678233189874
12,0.2038171258744347,0.008658530191333514,0.12580197049809302,0.005845567291266517,1.6158906134239888,0.0190478189714924,0.9434817792843144,0.03985259451600485
13,0.20450410188639437,0.0053022143469934,0.1254053316442546,0.0038648140008695096,1.5752208766489921,0.02684756135093248,0.8981974790151395,0.05896032234702027
14,0.18101950469532022,0.017825000926220073,0.11121972183587073,0.008478952728071145,1.648001148813039,0.06087719500992769,0.8561346913420953,0.06454789651608438
