Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.49403567919761143,2.220446049250313e-16,0.31164818907245206,0.0,1.2468857674078713,2.220446049250313e-16,1.0,0.0
3,0.2946044752100312,0.0,0.17363775266353693,5.551115123125783e-17,1.8268515443543683,0.0,1.0,0.0
4,0.2207834674485882,0.0017842042836484179,0.13670258883760256,0.0008451401912275627,1.7804095416510841,0.0014286580614152374,0.9984615243592421,0.007576910849077435
5,0.2619549817260691,1.1102230246251565e-16,0.15633110985475748,5.551115123125783e-17,1.8116435160236974,0.0,1.0,0.0
6,0.19967060009075002,0.00666681997404952,0.11817427129021517,0.0031832027929756834,1.9096431777564329,0.021974654403636846,0.9819001645212171,0.047723894617437944
7,0.15363092515830298,0.011341720137424646,0.0966745842472574,0.0054086119772625675,1.9734669869872121,0.033171122861598165,0.9686588404211561,0.0673673766133764
8,0.15123040572254998,0.0008939892184849701,0.09413946830722708,0.0005012222007269028,1.7735136925254562,0.003953990860735836,0.9941164612256361,0.01538283928632125
9,0.15216010440528233,0.0011458375525965595,0.0931311837846689,0.0006274893098147734,1.8198179396514318,0.0011021333290318028,0.9988509276044277,0.005659120540964468
10,0.1424171946758543,0.001680806878169532,0.08738530174224435,0.00094275105892759,1.7622408408114612,0.010889201430118537,0.9906516287232903,0.014193147188026839
11,0.139130153770798,0.00347676562270864,0.08563493211191656,0.0017250164256151755,1.726140385488305,0.009165859793555383,0.965474659742751,0.02965018814590596
12,0.14433319835532354,0.007253255877534093,0.08891078009709026,0.003768978890278824,1.68294841195768,0.020718022022567735,0.8848194897616982,0.0971500094364382
13,0.1514002829920914,0.002612253921830847,0.09160540386887,0.0011924824591939493,1.751372088391141,0.012878043549357817,0.9406784771570481,0.03261497929645696
14,0.13495385194769877,0.01442812238939836,0.08342671780119987,0.008026398960805545,1.8314276028007535,0.11126314008392818,0.8275152248602818,0.08070660868513618
