Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.49328451631950465,0.0,0.30971412222452566,1.1102230246251565e-16,1.2808672861217045,2.220446049250313e-16,1.0,0.0
3,0.30499741417761944,1.1102230246251565e-16,0.1788956119437822,5.551115123125783e-17,1.7945646340379051,7.582099871933977e-16,1.0,0.0
4,0.2694869162692513,0.00045715807846985327,0.1598834662099579,0.0001486354651813105,1.7052645569302274,0.0003290524398033771,0.9936231637215243,0.014321579346658416
5,0.23990055969086355,0.0006776953277705499,0.14070675142064132,0.000369357360526823,1.8855768789926748,0.0013356975889323092,0.9934312688697595,0.013934382977952438
6,0.2576511061245765,0.007202820499201548,0.15054651804815702,0.003444292329778192,1.6838879943756893,0.011123471069215529,0.9897457662192075,0.01609941229204336
7,0.23528601345785524,0.0030882457695484552,0.1365749362295919,0.0014858558096019856,1.7137729755271345,0.0029740481572580746,0.9978392822680432,0.008931040520300998
8,0.20549188629798487,0.005175291601329104,0.12038237215449009,0.00239928614275172,1.804439205819378,0.010472151407994157,0.959069126210962,0.0309562845598625
9,0.17455619988147705,0.0052672384948488,0.10706502804430398,0.0027258091007208896,1.8074997667410784,0.02558932406916121,0.9067243795168509,0.04689248139039981
10,0.172436897233352,0.0084297263693805,0.10610472020430244,0.0043110703889079295,1.7854532012998405,0.04367571845125301,0.7726372539499694,0.08187368906132407
11,0.152020403303067,0.0071304247178517344,0.09402744040827304,0.003897821609872206,1.7831212104660363,0.037350962291531814,0.8011046325603168,0.07318986585337942
12,0.15330279053979415,0.009963829324431411,0.0946972385968047,0.004944655559558655,1.756383143765254,0.037017292275865456,0.8198375545524498,0.07312600792842712
13,0.14678908040748467,0.012655496042548075,0.0898782026244393,0.006394255396278279,1.7601045940091036,0.038262683851863995,0.7806904107574759,0.08267070272078011
14,0.16696812932201685,0.008093215475314422,0.09882996656929682,0.004485829704616178,1.7242762309183848,0.03739005287612111,0.8610620872021538,0.07147273908264992
