Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5369784413743721,2.220446049250313e-16,0.3429254082499212,1.6653345369377348e-16,1.1998491716505888,2.220446049250313e-16,1.0,0.0
3,0.2719460230234403,5.551115123125783e-17,0.1710722495477918,2.7755575615628914e-17,1.6417120911405514,7.549516567451064e-16,1.0,0.0
4,0.3147984498217404,5.551115123125783e-17,0.18109676650191073,1.1102230246251565e-16,1.5618069422045016,1.6764000044290904e-16,1.0,0.0
5,0.20014471494844188,0.004545507399022029,0.14664333132979682,0.00040656923865502154,1.7154128203743446,0.015486212263536673,0.960598521786498,0.04540274756028069
6,0.19281090587216496,0.006310422456125173,0.13471990474505863,0.0035141512455232685,1.725681634233301,0.00879060811979394,0.9778402821119387,0.02127149909034295
7,0.21934817598566714,0.0012906648398537282,0.14440422622218427,0.0006916362136725864,1.6506753184044223,0.005292895591404913,0.9874738828824745,0.017155008464424776
8,0.21373694961394596,0.0067360046029532016,0.14316337125738762,0.005297476314358981,1.6005309214572603,0.07576543124123017,0.8853627584732624,0.13382972477860056
9,0.1996148941773287,0.004844517821286893,0.12830809130327525,0.0036802444316240543,1.6751396830601633,0.040033139152790206,0.8103245466109265,0.11687834843143861
10,0.1920662399217656,0.004105773566954207,0.11921640360020458,0.002440729018740537,1.6024127977964229,0.009163128604458885,0.9672555762251686,0.033310071701544444
11,0.208044368266602,0.015177913012233576,0.11916538585226424,0.006707822417201651,1.611134389862419,0.030007347748089552,0.8840025903756348,0.07477534592367976
12,0.19144467810939442,0.0114071121522185,0.12087902052330858,0.006398546620921636,1.5873168847134773,0.033397691819150394,0.8842860915223479,0.062178806685345464
13,0.20413486237938705,0.012398344376561506,0.12238227218364607,0.00563237950148616,1.589018560298585,0.02339497427046717,0.8685430455492222,0.060505453252284506
14,0.1813727522300227,0.006751057651023027,0.1133761231634825,0.0035561004212005362,1.5847270935189044,0.021610825498955013,0.9475171646954701,0.042002915147360605
