Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5060509909191692,1.1102230246251565e-16,0.33167973109367394,1.6653345369377348e-16,1.307415467873645,0.0,1.0,0.0
3,0.2817942318595126,0.007269108515130662,0.1555378519352703,0.006213615587713821,1.7783741453961353,0.01063698148346586,0.9824992030710373,0.02605429794756143
4,0.26283449587815905,0.0027110595878697763,0.1557002597842298,0.0015379660105050176,1.6420964759667793,0.004959597741910051,0.9921603212659923,0.01551390088081225
5,0.2433687187440563,5.551115123125783e-17,0.13443135763652653,2.7755575615628914e-17,1.81847508681863,4.440892098500626e-16,1.0,0.0
6,0.23701775709600081,2.7755575615628914e-17,0.13137019147638163,0.0,1.7679159655719627,4.148135544450461e-16,1.0,0.0
7,0.17753312116167064,8.326672684688674e-17,0.10444391616942857,1.3877787807814457e-17,1.825192676149868,2.0710941968291184e-16,1.0,0.0
8,0.11437380118082832,0.0065383078263541,0.07521805336394266,0.002940681805261918,1.810231492748119,0.0026253749408365976,0.9769169473713041,0.03125803330046588
9,0.12972661797275067,0.008338519736752419,0.08518893439972601,0.003412160571142491,1.7799592691922579,0.027659681548049025,0.9150561793862335,0.06004673208222617
10,0.12992126502432957,0.009714534729346936,0.09114159634656897,0.004782012012292338,1.7522992536204034,0.028560673383854134,0.9074645510800937,0.057871929871031395
11,0.12676774047554876,0.007929535533777716,0.09281241597087461,0.003872016060667055,1.6900108335928377,0.017831524600440716,0.8972260669547523,0.09368314986201205
12,0.1397039204863719,0.00807172724312311,0.09834150914640871,0.004135989740976567,1.639403642664651,0.010930168559139544,0.9604565190674001,0.026856328774874767
13,0.1643543009675887,0.010419334800984866,0.1086723192137364,0.0057517682682092655,1.6142818179878866,0.011034220256609512,0.9385418662506859,0.05294723234785232
14,0.15856104962287654,0.012643919020915835,0.1065973618029677,0.0059023207355010845,1.5731617247826035,0.020466836244657883,0.8962651113230753,0.05656584593584968
