,2,3,4,5,6,7,8,9,10
0,2,3,3,3,6,7,5,5,3
1,2,2,2,2,2,2,3,2,4
2,2,2,2,2,2,2,4,2,4
3,2,2,2,2,2,2,3,2,4
4,2,3,4,4,4,4,8,6,6
5,2,3,3,4,4,7,7,9,10
6,2,3,3,3,6,7,5,5,8
7,2,3,4,4,4,4,8,6,6
8,2,3,4,4,4,4,8,6,6
9,2,3,3,3,3,5,6,5,10
10,1,1,1,1,1,1,1,1,2
11,2,3,3,3,3,7,6,9,10
12,2,3,4,4,4,4,8,6,6
13,1,1,1,1,1,1,1,1,2
14,2,2,4,5,5,3,2,4,1
15,2,3,4,4,4,4,8,9,10
16,1,1,1,1,1,1,1,1,2
17,1,1,1,1,1,1,1,1,2
18,2,3,4,4,4,4,8,7,7
19,2,3,3,3,6,6,5,5,8
20,2,3,4,4,4,7,7,9,10
21,2,3,3,3,6,6,5,5,8
22,1,1,1,1,1,1,1,1,2
23,2,3,4,4,4,4,8,7,7
24,2,3,3,3,3,5,6,8,9
25,2,2,4,5,5,3,2,4,1
26,2,2,4,5,5,3,2,4,1
27,2,2,4,5,5,3,2,4,1
28,2,3,3,3,3,7,6,9,10
29,2,2,2,2,2,2,3,2,4
30,2,3,4,4,4,4,8,6,6
31,2,2,4,5,5,3,2,4,1
32,1,1,1,1,1,1,1,1,2
33,2,2,2,2,2,2,3,2,3
34,2,2,2,5,6,6,4,5,8
35,1,1,1,1,1,1,1,1,2
36,2,2,2,2,2,2,3,2,4
37,2,3,4,4,4,7,7,7,7
38,2,2,2,2,2,2,4,2,4
39,1,1,1,1,1,1,1,1,2
40,2,3,4,4,4,4,8,7,7
41,2,2,2,5,6,6,4,3,5
42,2,2,2,2,2,2,3,2,4
43,2,3,4,4,4,7,7,9,10
44,2,2,2,2,2,2,3,2,4
45,2,2,2,5,6,6,4,3,5
46,2,3,3,3,3,5,6,8,9
47,2,2,4,5,6,6,4,3,5
48,2,2,2,5,6,6,4,5,8
49,2,2,4,5,5,3,2,4,1
50,2,3,3,3,6,7,5,5,8
51,1,1,1,1,1,1,1,1,2
52,2,3,3,3,6,7,5,5,3
53,2,3,3,3,3,5,6,8,9
54,1,1,1,1,1,1,1,1,2
55,2,2,2,5,6,6,4,3,5
56,2,2,2,5,5,6,4,3,5
57,2,3,4,4,4,4,8,6,6
58,2,2,2,2,2,2,3,2,4
59,2,3,4,4,4,7,7,7,7
60,2,3,4,4,4,7,7,7,7
61,2,3,4,4,4,4,8,7,7
62,1,1,1,1,1,1,1,1,2
63,2,3,4,4,4,4,8,6,6
64,2,2,4,5,5,3,2,4,5
65,2,3,3,3,3,7,6,9,10
66,2,2,4,5,5,3,2,4,5
67,2,3,4,4,4,4,7,7,7
68,2,3,3,3,3,5,6,9,10
69,2,3,3,3,6,6,5,5,8
70,1,1,1,1,1,1,1,1,2
71,2,3,4,4,4,7,7,9,10
72,2,2,2,5,5,3,4,3,5
73,2,3,4,4,4,4,8,6,6
74,2,3,3,3,3,5,6,8,9
75,2,2,2,5,6,6,4,3,5
76,2,2,4,5,4,4,8,6,5
77,2,3,4,4,4,7,7,9,10
78,2,3,3,3,3,5,6,8,9
79,2,2,2,2,2,2,3,2,4
80,1,1,1,1,1,1,1,1,2
