Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5254659473815984,1.1102230246251565e-16,0.33959323890930226,0.0,1.2029745888729089,4.440892098500626e-16,1.0,0.0
3,0.3930197566215777,0.0,0.2307724537857692,0.0,1.4810662218795818,2.220446049250313e-16,1.0,0.0
4,0.3694499141115515,1.6653345369377348e-16,0.2120507509574165,2.7755575615628914e-17,1.4061429343608318,4.440892098500626e-16,1.0,0.0
5,0.30748545583669207,0.0039053496352457803,0.16967316563238327,0.0029835979818900265,1.6390820216986226,0.018145053267121302,0.9734029524076326,0.040261278283464305
6,0.2836588376436138,0.010968406018498073,0.15605972252179673,0.008542592178838425,1.7323394242372527,0.021551366553203014,0.9336083878952873,0.06022030642412225
7,0.2681996266037464,0.021140617488926268,0.14989645573548194,0.014291747195072039,1.7550925875185055,0.045657018672776335,0.8137103570148678,0.11562809800214502
8,0.2879018015838531,0.010686759994544751,0.16290875126620835,0.00653678056129236,1.560360875582662,0.037956775909246745,0.8846296376147841,0.05897769409166205
9,0.29732832618828237,0.008627552443293033,0.16659074862118012,0.005619422809426551,1.550201224199263,0.018139868478802237,0.8474983137204734,0.06230204518722303
10,0.27545080685296314,0.010834961369909916,0.15482411878567895,0.00826313459985241,1.5055510292520737,0.031118047344832134,0.8558306556090541,0.06789861498996369
11,0.2655659020173152,0.011584240776314331,0.14591108020731602,0.007588338436914828,1.510250398688626,0.048463675567416716,0.8068519930873075,0.08416473553847272
12,0.23010190685081813,0.013312477352403363,0.12612073479802932,0.008654837090123641,1.5952492970860288,0.04871815269774495,0.6964983374389151,0.08859432913064506
13,0.2252496428613936,0.015267812649618386,0.12204273476370732,0.011559679072410393,1.5381037423692525,0.05751247140985455,0.704322038417392,0.08269446227826163
14,0.21180214757951124,0.019083824977903216,0.11337889491990188,0.013348655355259977,1.5280530418994767,0.05239796335725568,0.7307085699737091,0.082913813663045
