,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,2,2,5,5,5,4,1,5,8,5,8,7
1,2,1,1,5,5,5,4,1,5,8,5,5,7
2,1,2,2,5,5,5,6,2,7,11,7,7,9
3,1,2,2,5,5,5,4,2,7,11,7,6,8
4,1,3,4,4,6,7,5,6,10,6,8,4,13
5,1,3,3,3,1,2,2,7,9,7,9,12,12
6,1,2,3,3,1,1,6,3,6,10,6,8,5
7,1,3,4,2,4,2,2,7,1,3,3,9,10
8,1,3,4,2,4,6,3,4,1,3,3,9,10
9,1,2,3,3,1,1,3,3,8,5,4,13,5
10,2,1,1,1,2,3,8,9,3,2,12,3,2
11,1,3,3,3,1,1,3,3,8,7,9,13,5
12,1,3,4,2,4,6,1,5,1,3,3,9,10
13,2,1,1,1,2,3,8,9,3,2,12,3,2
14,1,3,4,4,3,4,7,8,2,1,10,1,1
15,1,3,4,2,4,2,2,6,10,7,9,12,13
16,2,1,1,1,2,3,8,9,3,2,12,3,2
17,2,1,1,1,2,3,8,9,3,2,12,3,2
18,1,3,4,2,4,6,1,5,2,4,1,12,11
19,1,2,2,4,6,1,6,3,6,10,6,7,3
20,1,3,4,2,4,2,2,7,9,7,2,11,12
21,1,2,3,3,1,1,6,3,6,10,9,7,3
22,2,1,1,1,2,3,8,9,3,2,12,3,2
23,1,3,4,2,4,6,1,5,2,4,1,10,11
24,1,3,3,3,1,1,3,4,8,5,4,13,4
25,2,1,1,1,2,3,8,9,4,8,11,2,6
26,1,3,4,2,3,4,7,8,2,1,10,1,1
27,1,3,4,4,3,4,7,8,4,1,10,1,1
28,1,3,3,3,1,1,3,4,8,7,9,12,5
29,1,2,2,5,5,5,4,1,5,9,5,5,9
30,1,3,4,2,4,6,1,5,1,3,1,10,11
31,1,3,4,2,3,4,7,8,2,1,10,1,1
32,2,1,1,1,2,3,8,9,3,2,12,3,2
33,1,2,2,5,5,5,4,1,5,9,5,5,9
34,1,2,2,4,6,7,6,2,7,11,6,7,3
35,2,1,1,1,2,3,8,9,3,2,12,3,2
36,1,2,2,5,5,5,4,2,7,11,7,6,8
37,1,3,4,2,4,6,1,5,2,4,1,10,11
38,1,2,2,4,6,7,6,2,7,11,7,6,8
39,2,1,1,1,2,3,8,9,4,2,11,2,2
40,1,3,4,2,4,6,1,5,2,4,1,10,11
41,1,2,2,4,6,7,6,2,7,11,7,6,8
42,1,2,2,5,5,5,4,1,5,9,5,5,9
43,1,3,4,2,4,2,2,7,9,7,2,11,12
44,1,2,2,5,5,5,4,2,7,9,5,5,9
45,1,2,2,4,6,7,6,2,7,11,6,7,3
46,1,3,3,3,1,1,3,4,8,5,4,13,4
47,1,2,2,4,6,7,5,6,10,6,8,4,13
48,1,2,2,5,6,5,6,2,7,11,6,6,8
49,1,2,2,5,5,2,2,7,4,8,11,2,6
50,1,2,3,3,1,1,6,3,6,10,6,8,5
51,2,1,1,1,2,3,8,9,3,2,12,3,2
52,1,2,2,5,5,5,4,1,5,8,5,8,7
53,1,3,3,3,1,1,3,4,8,5,4,13,4
54,2,1,1,1,2,3,8,9,3,2,12,3,2
55,1,2,2,4,6,7,6,2,7,11,7,6,8
56,1,2,2,4,6,7,5,2,7,11,7,6,8
57,1,3,4,2,4,6,1,5,1,3,1,10,10
58,1,2,2,5,5,5,4,1,5,9,5,5,9
59,1,3,4,2,4,6,1,5,2,4,1,10,11
60,1,3,4,2,4,6,1,5,2,4,1,10,11
61,1,3,4,2,4,6,1,5,2,4,1,10,11
62,2,1,1,1,2,3,8,9,3,2,12,3,2
63,1,3,4,2,4,6,1,5,1,3,1,10,11
64,1,3,4,4,6,7,5,6,10,6,8,4,13
65,1,3,3,3,1,2,3,4,8,7,3,11,12
66,1,3,4,4,6,7,5,6,10,6,8,4,13
67,1,3,4,2,4,6,1,5,2,4,1,10,11
68,1,3,3,3,1,1,3,4,8,7,9,12,14
69,1,2,3,3,1,1,6,3,6,10,6,7,3
70,2,1,1,1,2,3,8,9,3,2,12,3,2
71,1,3,4,2,4,2,2,7,9,7,2,11,12
72,1,2,2,4,6,7,5,2,7,11,7,6,8
73,1,3,4,2,4,6,1,5,1,3,3,9,10
74,1,3,3,3,1,1,3,4,8,5,4,13,4
75,1,2,2,4,6,7,5,6,10,6,8,4,13
76,1,3,4,4,6,7,5,6,10,6,8,4,13
77,1,3,4,2,4,2,2,7,9,7,2,11,12
78,1,3,3,3,1,1,3,4,8,5,4,13,4
79,2,2,2,5,5,5,4,1,5,9,5,5,9
80,2,1,1,1,2,3,8,9,3,2,12,3,2
